Timestamp,n-transactions
2017-12-24 00:00:00,279523.0
2017-12-25 00:00:00,228926.0
2017-12-26 00:00:00,247440.0
2017-12-27 00:00:00,307642.0
2017-12-28 00:00:00,305053.0
2017-12-29 00:00:00,353824.0
2017-12-30 00:00:00,344407.0
2017-12-31 00:00:00,290422.0
2018-01-01 00:00:00,241757.0
2018-01-02 00:00:00,340980.0
2018-01-03 00:00:00,395963.0
2018-01-04 00:00:00,425008.0
2018-01-05 00:00:00,342707.0
2018-01-06 00:00:00,358847.0
2018-01-07 00:00:00,368187.0
2018-01-08 00:00:00,345672.0
2018-01-09 00:00:00,360265.0
2018-01-10 00:00:00,347393.0
2018-01-11 00:00:00,337959.0
2018-01-12 00:00:00,300091.0
2018-01-13 00:00:00,265735.0
2018-01-14 00:00:00,235045.0
2018-01-15 00:00:00,273623.0
2018-01-16 00:00:00,303725.0
2018-01-17 00:00:00,315771.0
2018-01-18 00:00:00,309495.0
2018-01-19 00:00:00,243619.0
2018-01-20 00:00:00,240611.0
2018-01-21 00:00:00,215622.0
2018-01-22 00:00:00,245562.0
2018-01-23 00:00:00,271936.0
2018-01-24 00:00:00,250423.0
2018-01-25 00:00:00,236580.0
2018-01-26 00:00:00,220459.0
2018-01-27 00:00:00,193578.0
2018-01-28 00:00:00,213446.0
2018-01-29 00:00:00,232176.0
2018-01-30 00:00:00,236609.0
2018-01-31 00:00:00,204276.0
2018-02-01 00:00:00,257664.0
2018-02-02 00:00:00,235918.0
2018-02-03 00:00:00,194891.0
2018-02-04 00:00:00,173687.0
2018-02-05 00:00:00,216363.0
2018-02-06 00:00:00,244120.0
2018-02-07 00:00:00,213719.0
2018-02-08 00:00:00,173289.0
2018-02-09 00:00:00,177860.0
2018-02-10 00:00:00,181783.0
2018-02-11 00:00:00,147208.0
2018-02-12 00:00:00,186918.0
2018-02-13 00:00:00,182984.0
2018-02-14 00:00:00,196417.0
2018-02-15 00:00:00,198183.0
2018-02-16 00:00:00,187738.0
2018-02-17 00:00:00,173789.0
2018-02-18 00:00:00,159495.0
2018-02-19 00:00:00,187367.0
2018-02-20 00:00:00,198455.0
2018-02-21 00:00:00,205201.0
2018-02-22 00:00:00,183235.0
2018-02-23 00:00:00,185193.0
2018-02-24 00:00:00,154534.0
2018-02-25 00:00:00,144869.0
2018-02-26 00:00:00,186474.0
2018-02-27 00:00:00,219624.0
2018-02-28 00:00:00,189223.0
2018-03-01 00:00:00,233744.0
2018-03-02 00:00:00,195073.0
2018-03-03 00:00:00,177024.0
2018-03-04 00:00:00,160231.0
2018-03-05 00:00:00,201438.0
2018-03-06 00:00:00,206016.0
2018-03-07 00:00:00,213978.0
2018-03-08 00:00:00,196422.0
2018-03-09 00:00:00,198180.0
2018-03-10 00:00:00,156228.0
2018-03-11 00:00:00,150884.0
2018-03-12 00:00:00,188394.0
2018-03-13 00:00:00,196140.0
2018-03-14 00:00:00,191042.0
2018-03-15 00:00:00,206186.0
2018-03-16 00:00:00,186979.0
2018-03-17 00:00:00,154496.0
2018-03-18 00:00:00,164401.0
2018-03-19 00:00:00,191528.0
2018-03-20 00:00:00,195168.0
2018-03-21 00:00:00,194846.0
2018-03-22 00:00:00,185187.0
2018-03-23 00:00:00,179818.0
2018-03-24 00:00:00,157087.0
2018-03-25 00:00:00,135274.0
2018-03-26 00:00:00,187850.0
2018-03-27 00:00:00,187065.0
2018-03-28 00:00:00,177521.0
2018-03-29 00:00:00,192411.0
2018-03-30 00:00:00,185940.0
2018-03-31 00:00:00,148617.0
2018-04-01 00:00:00,135129.0
2018-04-02 00:00:00,168178.0
2018-04-03 00:00:00,198919.0
