,close-1,open-1,high-1,low-1,estimated-transaction-volume-usd-1,n-transactions-1,hash-rate-1,difficulty-1,cost-per-transaction-1,Gold price-1,output-volume-0,trade-volume-1,USD-CNY Price-1,SVI-0,Wikiviews-0
2017-02-03,9.241378999999938,23.58809000000008,12.77780400000006,18.11006299999997,55140424.84820601,64004.0,-156274.47780526988,0.0,-1.8123505702079408,-10.700000000000045,2438292.66080781,1488751.0688000005,-0.012000000000000455,18.57471264367816,5933
2017-02-04,16.20634199999995,9.241399000000001,16.866048999999975,10.588221999999973,-52107545.38193202,-38785.0,132388.69374667993,604289059.4279785,0.5992917041996204,79.3165532879816,2118864.57790253,2739869.2817,-0.13979014740108298,18.57471264367816,4401
2017-02-05,-20.316299999999956,16.195280000000025,-7.18176799999992,-0.043578999999908774,-21782774.61560899,7323.0,293806.97793227015,28603015479.57202,0.5859624019389695,0.0,1800248.44228854,-5098970.433,0.0,4.0,4477
2017-02-06,10.809932000000003,-20.305258000000094,-3.33954400000016,5.234744999999975,25275917.468809992,-62074.0,-713531.2321212199,0.0,0.11886209189384989,-74.11655328798156,1679402.41655708,-1578165.2279000003,0.1330901474010835,18.57471264367816,6576
2017-02-07,29.19833899999992,10.808856999999989,24.78124300000013,13.553699999999935,45512610.27705401,95241.0,545641.53044564,0.0,-1.00998299918023,-18.799999999999955,2038903.52207668,804404.8795999996,0.02129999999999921,18.57471264367816,6864
2017-02-08,-0.3955879999998615,29.199413999999933,15.372413999999935,-2.1136960000000045,5132148.262190998,-16952.0,-104931.0635472401,0.0,0.13129893462676012,6.099999999999909,1959826.10628616,453199.2636000002,-0.011999999999999567,18.57471264367816,6687
2017-02-09,-66.54191800000001,-0.3997999999999138,8.255302999999913,-77.67309,108193571.82238203,38228.0,482682.89231728995,0.0,0.031791780582880236,-10.900000000000091,3197018.87218555,4453808.411200001,-0.0034000000000000696,18.57471264367816,6764
2017-02-10,10.078826999999933,-66.543,-73.05022399999996,10.705493000000047,-88603731.09868401,-44755.0,-440710.46689839987,0.0,-0.41319422910214954,3.800000000000182,2744074.81923344,14618283.175,0.009599999999999831,18.57471264367816,6399
2017-02-11,12.630896000000007,10.084175000000073,10.30402700000002,34.99762099999998,-127332022.94863802,-39103.0,-188875.91438503005,0.0,0.6743693418511798,93.91655328798151,1418142.39805423,-13964742.086900001,-0.1485901474010829,18.57471264367816,4032
2017-02-12,-10.159812999999986,12.63085799999999,-5.079677999999944,5.93128999999999,-44899248.90238999,-24942.0,41972.42541889986,0.0,0.7236125566227898,0.0,954999.567567749,-6231956.1011,0.0,4.0,4296
2017-02-13,2.272515999999996,-10.143529000000058,-2.549641000000065,-17.08980299999996,75241955.00268899,50546.0,461696.6796078398,0.0,-0.27931969583494,-83.51655328798165,1591074.64555234,-1847023.3282000003,0.151590147401083,18.57471264367816,6383
2017-02-14,12.24995100000001,2.2555830000000014,10.909807,12.977105999999935,42131248.885015994,26794.0,125917.27625669027,0.0,-0.2697430964849197,0.900000000000091,1925169.97318269,1867511.2211999996,-0.014100000000000001,18.57471264367816,6033
2017-02-15,1.0010489999999663,12.250565000000051,-3.067399999999907,13.584240000000023,-31910348.025480986,-20298.0,-629586.3812834299,0.0,-0.8619391971096606,8.700000000000045,1750347.68364849,2255225.8304000003,0.0037000000000002586,18.57471264367816,6309
2017-02-16,21.962439000000018,1.0010689999999158,26.518572999999947,9.523693999999978,10102286.783656001,-11583.0,272820.76522282,0.0,1.05753974903826,8.0,2986480.93924548,-3677363.3449,-0.017400000000000304,18.57471264367816,6555
2017-02-17,20.276566000000003,21.96243800000002,20.14111099999991,20.80346600000007,58904053.00711098,36564.0,-20986.21270943992,0.0,-0.7142041013258096,-0.20000000000004547,2501945.95773622,3041476.3384999996,0.012800000000000367,18.57471264367816,8035
2017-02-18,3.825309000000061,20.276566000000003,8.020288000000164,19.182007999999996,-91531603.14858499,-33624.0,161597.6249471698,10773825759.632019,0.75798506931626,66.11655328798156,1248556.85912766,268967.2605000008,-0.13659014740108333,18.57471264367816,6226
2017-02-19,-3.6698149999999714,4.34089199999994,-4.967773000000079,-7.891511999999921,-4660198.768422991,-34422.0,-394403.18021926004,7835509643.367981,0.10771058354689966,-41.316553287981606,1419255.29316551,-1705052.4765000008,0.0,5.0,4152
2017-02-20,33.02395499999989,-4.18540199999984,28.82099500000004,-1.192171000000144,17189628.899836004,31007.0,306758.0290594199,0.0,-0.08878900433158954,-5.5,1561277.91468098,-2349854.9639999997,0.1485901474010829,18.57471264367816,6206
2017-02-21,39.36019400000009,33.02395899999988,37.33573200000001,37.781971999999996,42821643.12438199,-3638.0,-219112.87789958995,0.0,-0.06192399596227993,10.900000000000091,1754148.40967312,1520669.1658,0.005600000000000271,18.57471264367816,6848
2017-02-22,0.13681599999995342,39.36019299999998,8.25352799999996,24.381939000000102,-15069710.040143996,3104.0,21911.287789959926,0.0,0.13631920363305916,17.59999999999991,2548904.03381841,5557100.2382,-0.006400000000000183,18.57471264367816,6635
2017-02-23,57.53288599999996,0.13419100000010076,55.983122000000094,15.99385200000006,99890459.075086,43719.0,241024.16568955034,0.0,-0.28100379094116956,13.900000000000091,3342958.486969,3757077.2004000004,-0.01159999999999961,18.57471264367816,6833
2017-02-24,-0.0832510000000184,57.61971100000005,22.945154999999886,-13.214535000000069,49243295.157911,17892.0,350580.6046393397,0.0,0.49841891401380956,6.099999999999909,1919952.53574804,155379.5466999989,0.0028999999999994586,18.57471264367816,7607
2017-02-25,-33.406424000000015,-0.16745000000014443,-29.713140000000067,21.274187999999867,-124473979.742122,-17284.0,21911.287789959926,0.0,0.6418881936191099,-1.6834467120183945,1233214.15529544,10321519.153700002,-0.13909014740108283,18.57471264367816,9756
2017-02-26,26.89577600000007,-33.407784999999876,-3.6971239999998033,4.190630000000056,-45264017.45679,-61318.0,241024.16568955034,0.0,2.130249528312561,0.0,1128100.26650726,-16523732.381000001,0.0,5.0,8833
2017-02-27,15.772502000000031,26.897134999999935,14.582791999999927,38.59799199999998,62471988.552646995,19352.0,-744983.7848586002,0.0,-2.23915126027984,-5.11655328798156,1881223.05020549,-2970143.8389999997,0.14089014740108308,18.57471264367816,8347
2017-02-28,-4.675285999999915,15.77250499999991,14.809559000000036,5.60842300000013,-6718886.829867989,40859.0,197201.59010963002,0.0,-0.48047527567066073,-1.900000000000091,1954778.73833871,1339510.7101999996,-0.0030000000000001137,18.57471264367816,8908
2017-03-01,38.959769999999935,-4.6757189999998445,16.54949099999999,8.97629599999982,27803128.834807992,-9531.0,-197201.59010963002,0.0,-0.08171753067748977,-23.799999999999955,2493836.06705262,3450275.0649000006,0.014100000000000001,18.57471264367816,10901
2017-03-02,28.180738999999903,38.960517999999865,52.12177799999995,27.6179860000002,148663996.16810602,13545.0,284846.74126945995,0.0,0.6004788416332101,-5.099999999999909,2742003.35844938,-1663322.6419000002,0.008000000000000007,18.57471264367816,9354
2017-03-03,31.394708000000037,28.233169999999973,10.989125999999942,41.772465999999895,-9561239.395323038,7882.0,18578.140162980184,4765698072.47699,-0.22364632324721967,-3.300000000000182,4558368.40204157,2474456.953999999,0.007299999999999862,18.57471264367816,18219
2017-03-04,-20.94475299999999,31.375329000000193,-2.8545480000000225,-16.541909000000032,-160255812.20822498,-71530.0,-389384.47347133,15223757731.52301,0.9597130361596502,39.2165532879817,1974194.90352171,-95449.0979999993,-0.16729014740108283,18.57471264367816,9202
2017-03-05,10.55502700000011,-20.978184000000056,-11.876027999999906,5.356064999999944,-43323489.09985602,14959.0,297764.59736042004,0.0,0.17073099284507975,0.0,1232770.74083629,-3472406.016,0.0,6.0,6396
2017-03-06,1.2864059999999427,10.555090000000064,6.9054479999999785,22.980984000000035,73952555.77461603,6992.0,-114524.84513862012,0.0,-0.1279753786825104,-25.61655328798156,1915378.9598044,-2409881.2956000003,0.16749014740108326,18.57471264367816,10058
2017-03-07,-47.27608299999997,1.2864089999998214,-4.670556999999917,-84.39950599999997,54539332.60493696,40171.0,251954.6593049802,0.0,-0.5968285696402997,-11.5,2099918.94173596,1645500.9666000004,0.00509999999999966,18.57471264367816,8495
2017-03-08,-83.0775900000001,-47.27608599999985,-39.18176800000015,-40.02223200000003,-31973042.137079,-30794.0,-251954.6593049802,0.0,-0.3811666972643799,-2.400000000000091,2522734.8445671,12345344.979000002,0.010600000000000165,18.57471264367816,7757
2017-03-09,41.124017000000094,-83.0775900000001,-35.14292699999987,-9.593889999999874,-54943585.82355496,6524.0,137429.8141663503,0.0,-0.07857960574903977,12.299999999999955,5699545.52327655,-2366423.3450000007,-0.0018000000000002458,18.57471264367816,7891
2017-03-10,-76.71102900000005,41.12350400000014,129.09086000000002,-146.0067620000001,69009323.88831797,4850.0,183239.75222179992,0.0,0.5487164485498397,-28.699999999999818,2751691.90466802,-6292391.285800001,-0.0017999999999993577,18.57471264367816,10636
2017-03-11,63.3841809999999,-76.7105160000001,-139.8951810000001,119.82307700000013,-85517284.98266599,-27801.0,-160334.78319408,0.0,0.04352446275414046,55.916553287981515,1651256.17430029,-9159399.6732,-0.17959014740108348,18.57471264367816,6554
2017-03-12,48.92562700000008,63.384186,42.97579900000005,61.138386999999966,-34559491.245628,-59571.0,137429.81416636007,0.0,2.9568839023367186,0.0,1201859.26650811,8904291.9292,0.0,5.0,5678
2017-03-13,17.28740700000003,48.925621999999976,8.426737999999887,45.59034799999995,105436906.30532,51969.0,-229049.69027726026,0.0,-2.4282298143917185,-45.7165532879817,2089770.0201327,-1793876.2891999995,0.18459014740108337,18.57471264367816,8727
2017-03-14,1.4127849999999853,17.287413000000015,10.193026000000145,10.103405000000066,32861134.259029984,37316.0,251954.6593049802,0.0,-0.455875116131951,-3.3999999999998636,2703063.85043812,-116563.85039999988,0.0004999999999997229,18.57471264367816,12106
2017-03-15,12.85261300000002,1.4127790000000005,2.0355339999998705,18.109052999999903,-20519019.891894996,-17961.0,-320669.5663881502,0.0,-0.13686794601840013,14.799999999999955,2274799.1552319,172793.4583999999,-0.000300000000000189,18.57471264367816,10864
2017-03-16,-83.07660600000008,12.862249999999904,-1.8022499999999582,-111.67940699999986,199642222.429619,34600.0,251954.6593049802,0.0,-0.41877033212679926,-4.7000000000000455,3316344.04046339,-2257507.1679999996,-0.01670000000000016,18.57471264367816,9607
2017-03-17,-104.69847099999993,-83.08640299999979,-83.40742499999988,-66.04580900000019,26086788.291935027,-34838.0,137244.5759593197,9116685813.468018,0.2698038270369203,-14.399999999999864,3122262.97578242,55356091.708000004,0.0054000000000007375,18.57471264367816,9218
2017-03-18,-100.99285299999997,-104.70682300000021,-78.05074200000013,-127.8346459999999,-159341077.18261105,-28666.0,70942.30202340009,5819161157.531982,0.23244430534567861,53.416553287981515,2599334.28131551,2998716.353,-0.17349014740108348,18.57471264367816,7668
2017-03-19,47.36709899999994,-100.9917539999999,-38.40754500000003,30.66829999999993,-144453504.09922397,5806.0,212826.90607020026,0.0,-0.0927006120949283,0.0,6345239.35675552,-42580046.5591,0.0,5.0,6466
2017-03-20,22.900518999999917,47.374514999999974,-6.357904999999846,43.50533500000006,52606030.12339002,7697.0,-709423.0202340102,0.0,-1.322321320580591,-60.2165532879817,3296575.0097904,-8344867.730900001,0.17859014740108314,18.57471264367816,11100
2017-03-21,75.36247800000001,22.903455000000122,67.00934699999993,26.727292000000034,29240408.553855956,11022.0,141884.60404680017,0.0,0.38980791991695973,3.5,6200927.72223914,-4612581.101,-0.02150000000000052,18.57471264367816,9895
2017-03-22,-76.57381699999996,75.35971899999981,-4.230005000000119,-50.27888800000005,58016684.80287403,28538.0,449301.24614821,0.0,-0.07946647808503915,4.100000000000136,5240108.86225002,4639179.59,-0.0041999999999999815,18.57471264367816,7650
2017-03-23,-8.661644999999908,-76.57399599999985,-60.82343399999991,26.429157000000032,-75977087.04566199,-28722.0,-307416.6421014103,0.0,-0.07494172304647062,3.7999999999999545,2379458.031922,2611159.710000001,0.0033000000000003027,18.57471264367816,7643
2017-03-24,-95.42421300000001,-8.661646000000019,-23.34955600000012,-92.28715,102390365.01827496,1650.0,662128.1522184201,0.0,0.8026513085766203,-9.5,3876256.75352725,-8958084.684600001,-0.0023999999999997357,18.57471264367816,6676
2017-03-25,30.633684000000017,-95.490997,-56.20741599999985,-31.821326,-107871201.950329,-46546.0,-1016839.66233542,0.0,-1.2532935958897404,58.316553287981606,3359560.98986222,8783142.1917,-0.1537901474010832,18.57471264367816,4807
2017-03-26,14505.9673311208,14512.319665541443,14925.688168902809,14041.23259620098,-72312151.99804899,-21060.0,780365.3222574103,0.0,2.7470938189206997,0.0,1772687.27305646,-1686952.6487000007,0.0,5.0,5400
2017-03-27,-14502.6917071208,-14481.619197541444,-14896.60238390281,-13983.600206200981,69086163.89969799,10376.0,-804012.7562652202,0.0,-1.864396835299659,-76.91655328798151,2337117.3344852,-4453183.5364,0.14289014740108286,18.57471264367816,7260
2017-03-28,73.94897999999989,3.307307999999921,40.160158000000024,10.11985100000004,122541028.83596605,61710.0,543890.9821794201,0.0,-0.23573304738202072,-5.100000000000136,2332205.31071143,353195.32880000025,0.007400000000000517,18.57471264367816,7253
2017-03-29,2.820261000000073,73.91728300000011,22.63190899999995,57.94603899999993,-156337823.08627403,-10070.0,-402006.3781326101,0.0,-0.5466862030266695,-5.2000000000000455,1812147.84262914,502382.09530000016,0.009799999999999365,18.57471264367816,6807
2017-03-30,-3.390329999999949,2.8202739999999267,-7.910386999999901,-7.400316999999973,75439909.94427502,4857.0,809928.1401233901,7150033615.822998,1.0407869656487803,-15.299999999999955,2164789.74479874,228891.3219000008,-0.0005999999999994898,18.57471264367816,7351
2017-03-31,-0.2876760000001468,-3.3903929999999036,-6.53639800000019,13.722534999999993,117826003.94641697,-29385.0,-720274.0668463199,16780691139.177002,-0.3448784540127301,-11.5,3573848.96368429,-791436.6840000004,-0.0022999999999999687,18.57471264367816,6512
2017-04-01,40.25369500000011,-0.2973250000000007,37.52223900000013,17.604524000000083,-187798113.581985,-3532.0,-74511.11036341032,0.0,-0.005838200385160697,114.01655328798165,2859605.75589007,4021447.158399999,-0.15719014740108328,18.57471264367816,5436
2017-04-02,11.170558000000028,40.235295999999835,17.25334699999985,29.39767999999981,2604977.0553979874,-11668.0,645762.9564829003,0.0,1.8166873499957799,0.0,4026308.73617345,-7338637.7803,0.0,5.0,4688
2017-04-03,15.214553999999907,11.198689000000059,10.731096000000207,10.86188900000002,79385499.85732102,43938.0,447066.6621804796,0.0,0.1875869309253808,-119.7165532879817,4163240.2137806,2645948.8881,0.15719014740108328,18.57471264367816,7765
2017-04-04,41.78700600000002,15.214555999999902,39.90522799999985,26.454379000000017,-9236079.220346987,-32126.0,-1266688.87617801,0.0,-1.9582336068653703,-0.2999999999999545,2476603.49839915,4380465.057000001,0.0,18.57471264367816,7558
2017-04-05,-6.027460999999903,41.786996000000045,4.455347999999958,17.92061200000012,27746091.135145962,60540.0,918970.3611487504,0.0,0.28528885286334926,-5.599999999999909,2295660.84994724,-4198391.091,0.007699999999999818,18.57471264367816,6730
2017-04-06,-9.635893000000124,-6.0274930000000495,-16.479789999999866,-12.19656800000007,-9380426.442523956,-26090.0,-372555.55181706,0.0,0.13764579769773988,8.700000000000045,2045375.19459594,-2140602.954500001,0.0030000000000001137,18.57471264367816,6626
2017-04-07,58.48189400000001,-9.636610999999903,59.656353999999965,20.37648400000012,44606925.59035498,4998.0,372555.55181706,0.0,0.9105095365513112,-20.300000000000182,5893220.1862936,4574713.297700001,0.0026000000000001577,18.57471264367816,5923
2017-04-08,1.1711130000001049,58.48263199999997,-1.8604760000000624,43.57673099999988,-209656605.002725,-68504.0,-620925.9196951003,0.0,0.6966736579977404,137.2165532879817,9838136.84090671,-4397895.019800001,-0.17049014740108337,18.57471264367816,4617
2017-04-09,-8.855023999999958,1.1711130000001049,-4.834769999999935,-5.995108999999957,16609832.795917004,11327.0,546414.80933169,0.0,1.0656606736090897,0.0,1512371.72667518,-3282827.8301,0.0,4.0,4384
2017-04-10,26.071989999999914,-8.855023999999958,21.833472999999913,5.212199999999939,58563343.187691,35098.0,-273207.4046658501,0.0,-2.0189215302890506,-135.11655328798156,2077781.89695061,2583667.2754999995,0.1731901474010833,18.57471264367816,6734
2017-04-11,0.12132999999994354,26.074454999999944,-0.516095999999834,26.194631000000072,76071377.077802,34509.0,471903.6989682801,0.0,0.24930598582528063,20.0,2024632.20661534,-1378229.4005999994,-0.010800000000000587,18.57471264367816,9639
2017-04-12,12.262083999999959,0.11887899999987894,11.689957999999933,-0.18065900000010515,-28821761.351963997,-29800.0,-620925.9196950998,0.0,-0.4352475424996598,-11.200000000000045,2068435.88265546,-171495.8513000002,-0.0007999999999999119,18.57471264367816,6869
2017-04-13,-8.365053999999873,12.262069999999994,-3.453901999999971,8.420384000000013,-27660112.712247014,-49414.0,-238887.21724497015,18171947535.85797,0.6283879749928598,12.599999999999909,2143228.00545795,-41462.952100000344,-0.0015000000000000568,18.57471264367816,6286
2017-04-14,-38.87368100000003,-8.365053999999873,-8.892041000000063,-61.63408400000003,59142078.439689994,61529.0,310674.5203108499,3000872070.142029,-1.3485164482681302,0.900000000000091,2216168.37031119,4173729.5944000008,-0.0045999999999999375,18.57471264367816,5424
2017-04-15,-4.322190999999975,-38.87368100000003,-22.451794999999947,18.142709000000195,-80920034.9307,-19503.0,310674.52031085035,0.0,1.0722484511689299,112.8165532879816,1610347.3036073,2117474.9641999993,-0.1554901474010828,18.57471264367816,4040
2017-04-16,7.179014999999936,-4.322190999999975,-1.4644909999999527,-0.48630100000013954,-25894133.312700987,-58876.0,-129447.71679619001,0.0,2.1508897524166706,0.0,1902570.09487094,344629.67540000007,0.0,4.0,3944
2017-04-17,-1.3618569999998726,7.1666099999999915,-2.3086370000000898,4.502212999999983,106148220.26221299,33355.0,-207116.34687389992,0.0,-1.9002833219913313,-114.7165532879817,2451805.09494575,-7717264.362,0.15239014740108292,18.57471264367816,7993
2017-04-18,10.980791999999838,-1.3494519999999284,3.635737000000063,-1.7490419999999176,-8369832.667824984,57907.0,207116.34687389992,0.0,-1.1446666678744801,-23.59999999999991,2456420.95456178,1019172.0077,-0.00039999999999995595,18.57471264367816,10243
2017-04-19,13.654377000000068,11.002080999999862,11.58081500000003,18.534912000000077,-41392382.96915704,7013.0,-77668.63007770991,0.0,-0.46059226082375915,3.2999999999999545,2176695.9899889,2479469.9212999996,0.006099999999999994,18.57471264367816,7023
2017-04-20,8.043443999999909,13.647774000000027,2.4046220000000176,3.299778999999944,38939844.35601503,-42189.0,-103558.17343695043,0.0,1.2282308657185492,12.799999999999955,2222758.11604675,662451.5180000002,-0.005799999999999805,18.57471264367816,7026
2017-04-21,24.80607800000007,8.032453999999916,31.349573999999848,18.380709999999908,-19288971.113119006,62439.0,724907.2140586604,0.0,-0.2160058713640698,-3.3999999999998636,2339052.35665682,109976.60440000053,0.0037000000000002586,18.57471264367816,6362
2017-04-22,11.862812000000076,24.802370999999994,12.656134000000065,24.803826000000072,-104199564.944397,-61642.0,-569569.9539032304,0.0,0.4480328190404297,125.61655328798156,1746209.3123269,-1142938.1680000005,-0.1559901474010834,18.57471264367816,4281
2017-04-23,-4.720370000000003,11.862978000000112,-4.835557999999992,-19.479344999999967,-8870610.790470004,-23673.0,207116.34687389992,0.0,2.366856001157961,0.0,1577942.299546,-1111784.1367999995,0.0,5.0,4416
2017-04-24,5.648018999999977,-4.720115000000078,0.5992049999999836,17.75092399999994,60299692.65088901,-22368.0,-750796.7574178996,0.0,-1.875534886293451,-137.3165532879816,1940799.63446909,-1913636.6228000005,0.1548901474010833,18.57471264367816,8918
2017-04-25,7.889508999999862,5.647609000000102,8.01633599999991,9.744480000000067,120968166.20915699,102716.0,621349.0406217095,0.0,-1.4747985344300698,-1.900000000000091,3246840.06083127,589048.1679000002,-0.00010000000000065512,18.57471264367816,9210
2017-04-26,21.95173100000011,7.889508999999862,24.985355000000027,12.123681999999917,-19553276.555242002,9084.0,129447.71679619001,0.0,0.14861999969973105,7.100000000000136,2429753.95319408,2869265.6769000003,0.00790000000000024,18.57471264367816,7009
2017-04-27,15.364612999999963,21.957526000000144,33.53004699999997,21.93568899999991,25384649.221195042,-36587.0,-146818.50026731985,1030953177.0750122,0.9473027877476898,5.7000000000000455,2636893.4472629,4519412.440999999,0.005300000000000082,18.57471264367816,6836
2017-04-28,49.15508799999998,15.358713999999964,33.45123000000012,14.256724000000077,24322071.13176,7387.0,-285422.4351745299,134816953.9249878,-0.8366994144943103,-4.2000000000000455,2454474.32371981,-2340181.5649999995,-0.004399999999999515,18.57471264367816,6393
2017-04-29,7.410297000000128,49.15519100000006,17.349373999999898,9.339676000000054,-60244537.577227056,36048.0,960057.2819507099,0.0,1.0157622023865702,130.61655328798156,2085973.14816427,2088099.7804000005,-0.16359014740108346,18.57471264367816,4421
2017-04-30,11.407146999999895,-3.6834140000000843,-3.1473859999998695,31.798687999999856,-93484571.24932396,-59830.0,-570844.87034907,0.0,0.41346719675535937,0.0,1786432.98478775,-5723076.8780000005,0.0,7.0,9047
2017-05-01,17.987693000000036,22.50085899999999,24.366972000000032,2.196681000000126,177423993.90326,13297.0,-25947.494106779806,0.0,0.026386281671831213,-148.01655328798165,2509004.84642658,-440328.4979999997,0.16359014740108346,18.57471264367816,6330
2017-05-02,52.0327870000001,17.987706000000117,72.95745199999988,39.57627000000002,11111270.837207973,38375.0,207579.95285421005,0.0,-0.2077188513172512,-4.0,2531694.30522712,7168339.1262,0.0024999999999995026,18.57471264367816,8339
2017-05-03,32.87013899999988,52.03069399999981,22.570930999999973,46.30537299999992,10028731.618137002,-38012.0,-674634.84677618,0.0,-0.27228377845258045,4.100000000000136,2625551.83579827,1019513.912800001,0.0029000000000003467,18.57471264367816,8480
2017-05-04,47.85470099999998,32.87225699999999,34.39168300000006,28.45589700000005,167223159.98843098,59588.0,934109.7878439403,0.0,1.1458682968914804,8.399999999999864,2892428.85815541,3630147.538999999,-0.0026999999999999247,18.57471264367816,9151
2017-05-05,33.39893099999995,41.907974000000195,102.27023499999996,4.712690000000066,-44822413.859212995,-87544.0,-1011952.2701642606,0.0,0.4509414459569001,0.6000000000001364,2863316.31076466,13451151.4659,0.006899999999999906,18.57471264367816,7881
2017-05-06,-17.72265299999981,39.29295899999988,-7.190082000000075,43.873065,-117751119.22388297,95829.0,1011952.2701642606,0.0,-0.7948722506548993,138.91655328798151,2713257.08179424,-6355697.8959,-0.1731901474010833,18.57471264367816,5786
2017-05-07,39.48298,-17.669991999999866,-33.55107299999986,23.337755000000016,-30164369.75854999,-47011.0,-25947.494106780738,0.0,1.5136665121800998,0.0,2213326.70430986,-11462379.2748,0.0,9.0,5940
2017-05-08,-0.312987000000021,39.48312199999987,2.080645999999888,17.027657999999974,295185955.50392497,49085.0,337317.42338809,0.0,-0.2702237816576005,-152.3165532879816,3877215.60055801,-271391.2727999985,0.1745901474010827,18.57471264367816,9620
2017-05-09,82.34478899999999,-0.3098489999999856,67.62483400000019,22.53155700000002,22046211.978224993,-32217.0,-648687.3526693997,0.0,0.03459790086469994,-19.59999999999991,3162517.25139159,19791246.7006,0.0029000000000003467,18.57471264367816,11387
2017-05-10,70.58205499999985,82.34160500000007,111.03184099999999,70.80560799999989,-16071567.599275947,-21488.0,97911.41585505987,33118460543.735962,0.7062216018587009,-3.5,3874769.78499685,-2868105.0430000015,-0.0041999999999999815,18.57471264367816,11724
2017-05-11,60.12574200000017,70.58200199999987,31.535437999999886,55.47888000000012,-75242756.93602002,-16648.0,-361871.95291398,4877912793.264038,-0.05168253665580025,1.199999999999818,3043753.15753014,-8893641.3952,0.0004999999999997229,18.57471264367816,10790
2017-05-12,55.8399579999998,60.049265000000105,94.89996199999996,67.42731499999991,-54700194.55304003,22955.0,528889.7773358198,0.0,0.3964000504635994,13.0,3073037.69219212,6970366.455200002,-0.0042999999999997485,18.57471264367816,18593
2017-05-13,-139.47539699999993,55.91639199999986,-50.0759579999999,-103.35709900000006,-186867192.48718798,11568.0,111345.21628122032,0.0,-0.8153938906162992,161.2165532879817,3010157.61381842,1876868.736399997,-0.16949014740108304,18.57471264367816,17754
2017-05-14,95.16277300000002,-139.47539699999993,-46.09896600000002,-40.25245299999983,26635717.04111004,39832.0,167017.8244218398,0.0,-0.21774034052950064,0.0,2545656.41773744,-10171371.578399997,0.0,11.0,15400
2017-05-15,3.3773009999999886,95.17170600000009,30.51104600000008,153.133102,250519667.628677,-39869.0,167017.8244218398,0.0,1.3751107481984004,-163.2165532879817,3103702.08604029,-10098807.828000002,0.16309014740108285,18.57471264367816,43489
2017-05-16,-47.397097999999914,3.36849600000005,-23.71734800000013,-64.00146700000005,-109773898.45356703,-95252.0,-1057779.5546716396,0.0,1.9028214039489004,-9.0,2799129.2160808,14176690.471299998,-0.006299999999999528,18.57471264367816,41933
2017-05-17,30.08702399999993,-47.39719000000014,-18.496489999999994,7.653978999999936,350400170.278268,83550.0,640234.9936170401,0.0,-1.1490893959469002,-6.699999999999818,4046479.13624013,5573248.141600002,-0.0048000000000003595,18.57471264367816,28589
2017-05-18,31.31860400000005,30.08698800000002,60.73868900000002,39.822272999999996,-285917639.357026,-28623.0,-361871.95291398,0.0,0.14371895636909926,6.699999999999818,3210225.94467315,3471799.4879,0.007400000000000517,18.57471264367816,21572
2017-05-19,83.35980500000005,31.318942000000106,53.2740510000001,49.889752000000044,186369512.62866998,30598.0,612398.6895467397,0.0,1.2098907469927003,-10.099999999999909,2945763.68201307,-9450422.9978,-0.004300000000000637,18.57471264367816,17667
2017-05-20,69.63941699999987,83.35945099999981,74.47107499999993,81.14611300000001,-183922143.416741,33303.0,27836.304070310667,0.0,-1.2217836313202994,182.3165532879816,2804084.67104589,5183630.7038,-0.15509014740108285,18.57471264367816,11099
2017-05-21,59.005779000000075,69.6475210000001,57.51379399999996,79.74083999999993,-117805537.996835,-26748.0,-501053.4732655203,0.0,-0.1488916890259997,0.0,2312823.37124217,-2778882.2324,0.0,19.0,10426
2017-05-22,-0.7947739999999612,58.997847999999976,44.37850599999979,36.69859599999995,377086668.52794206,1811.0,-27836.304070299957,0.0,1.2000464459542997,-141.2165532879817,3323799.86455834,-11159624.1904,0.15649014740108314,18.57471264367816,36878
2017-05-23,81.3459499999999,-0.7949570000000676,170.42960100000028,-6.8606969999998455,101381109.10940993,39842.0,912637.3873874596,24181343654.96997,0.48807504744199903,-4.899999999999864,4112953.88938043,20713007.8448,0.0035999999999996035,18.57471264367816,31830
2017-05-24,165.73276600000008,81.2637749999999,27.90807700000005,108.81517600000006,63515697.52684009,-29068.0,-414728.1484710099,11769680540.03003,1.5943325141951004,14.299999999999955,3588186.52070508,-2712196.294399999,-9.999999999976694e-05,18.57471264367816,29688
2017-05-25,155.9762609999998,165.81456100000014,203.6656479999997,170.06693199999972,233018237.99152994,11472.0,266610.95258850977,0.0,1.8654957664764993,-9.799999999999955,3530884.92877644,22027089.7288,-0.020999999999999908,18.57471264367816,31403
2017-05-26,-121.11643499999991,155.97669799999994,265.2084920000002,-10.228162999999768,-281519563.44365,-16774.0,-296234.3917650096,0.0,-1.535151802587599,-9.700000000000045,2804635.9805514,21435955.366200007,-0.01330000000000009,18.57471264367816,23991
2017-05-27,-29.772379999999885,-121.23289999999997,-123.84376199999997,-202.0804109999999,-356683443.126575,-1426.0,444351.58764750976,0.0,-0.5920006086827989,151.3165532879816,2657377.95140431,-10481447.257000007,-0.12569014740108297,18.57471264367816,13479
2017-05-28,-219.52383999999984,-29.667705999999725,-273.2170000000001,-178.58685000000014,-151446234.645858,-23771.0,-88870.31752949953,0.0,1.166943616585698,-118.8165532879816,2786546.06826719,-10894193.0612,0.0,12.0,9909
