Date,Price,Open,High,Low,Vol.,Change %
12-Nov-18,"1,590.10","1,589.90","1,593.90","1,566.50",0.16K,0.22%
13-Nov-18,"1,586.60","1,622.60","1,627.20","1,581.90",1.20K,-2.83%
14-Nov-18,"1,632.80","1,619.70","1,639.70","1,616.50",0.42K,1.09%
15-Nov-18,"1,615.20","1,619.30","1,622.70","1,612.90",0.60K,0.19%
16-Nov-18,"1,612.20","1,623.00","1,627.90","1,609.00",2.13K,-0.51%
19-Nov-18,"1,620.50","1,560.00","1,630.00","1,545.50",2.82K,3.71%
20-Nov-18,"1,562.60","1,562.70","1,572.60","1,551.80",5.90K,-0.05%
21-Nov-18,"1,563.40","1,553.90","1,569.00","1,530.40",79.89K,0.96%
22-Nov-18,"1,548.60","1,574.70","1,582.50","1,574.70",0.01K,-1.29%
23-Nov-18,"1,568.80","1,558.20","1,568.00","1,557.30",0.01K,0.74%
26-Nov-18,"1,557.30","1,559.00","1,569.40","1,551.50",0.02K,0.59%
27-Nov-18,"1,548.10","1,538.20","1,538.20","1,534.40",0.01K,-1.79%
28-Nov-18,"1,576.30","1,575.70","1,591.10","1,568.40",0.03K,-0.76%
29-Nov-18,"1,588.40","1,591.90","1,594.10","1,591.90",0.03K,-0.20%
30-Nov-18,"1,591.60","1,573.70","1,590.80","1,568.20",0.03K,1.09%
3-Dec-18,"1,574.50","1,546.90","1,579.00","1,546.90",0.05K,2.49%
4-Dec-18,"1,536.20","1,541.40","1,541.40","1,528.50",0.03K,-1.32%
5-Dec-18,"1,556.80","1,555.40","1,558.30","1,542.40",0.03K,-0.24%
6-Dec-18,"1,560.60","1,563.00","1,563.10","1,555.50",0.01K,-1.45%
7-Dec-18,"1,583.60","1,586.10","1,589.60","1,586.10",0.01K,-0.72%
10-Dec-18,"1,595.10","1,594.20","1,594.40","1,592.40",0.01K,0.09%
11-Dec-18,"1,593.70","1,595.30","1,595.30","1,586.30",0.03K,-0.64%
12-Dec-18,"1,604.00","1,636.70","1,636.70","1,596.00",0.15K,-2.11%
13-Dec-18,"1,638.60","1,637.90","1,640.00","1,632.60",0.02K,-0.37%
14-Dec-18,"1,644.70","1,635.70","1,645.60","1,629.40",0.07K,0.64%
17-Dec-18,"1,634.20","1,651.20","1,652.20","1,631.30",0.08K,-1.16%
18-Dec-18,"1,653.40","1,659.20","1,659.20","1,648.30",0.05K,-0.50%
19-Dec-18,"1,661.70","1,665.00","1,670.50","1,661.70",0.03K,-0.10%
20-Dec-18,"1,663.40","1,663.00","1,665.70","1,653.00",0.04K,-0.04%
21-Dec-18,"1,664.00","1,654.50","1,666.90","1,654.00",0.24K,0.27%
24-Dec-18,"1,659.60","1,658.30","1,658.70","1,658.30",0.09K,1.11%
25-Dec-18,"1,641.40","1,641.30","1,643.80","1,626.90",0.08K,-0.10%
26-Dec-18,"1,643.00","1,634.40","1,648.60","1,634.40",0.12K,0.68%
27-Dec-18,"1,631.90","1,642.40","1,642.40","1,625.10",0.23K,-0.62%
28-Dec-18,"1,642.10","1,641.70","1,645.60","1,640.90",0.05K,0.09%
31-Dec-18,"1,640.60","1,642.10","1,653.10","1,632.00",0.08K,0.11%
1-Jan-19,"1,638.80","1,653.20","1,653.30","1,638.10",0.27K,-0.70%
2-Jan-19,"1,650.30","1,652.00","1,653.00","1,637.00",0.07K,0.10%
3-Jan-19,"1,648.70","1,650.80","1,656.80","1,641.20",0.72K,-0.63%
4-Jan-19,"1,659.10","1,673.30","1,674.80","1,650.00",0.22K,-1.21%
7-Jan-19,"1,679.50","1,660.00","1,680.10","1,650.00",1.31K,1.24%
8-Jan-19,"1,659.00","1,654.80","1,659.70","1,654.70",0.43K,-0.03%
9-Jan-19,"1,659.50","1,649.00","1,661.70","1,636.20",0.35K,1.04%
10-Jan-19,"1,642.50","1,645.30","1,646.40","1,636.50",0.16K,0.86%
11-Jan-19,"1,628.50","1,620.80","1,633.20","1,620.40",0.29K,1.00%
14-Jan-19,"1,612.30","1,646.50","1,647.00","1,613.00",1.12K,-3.46%
15-Jan-19,"1,670.00","1,677.60","1,679.50","1,638.70",1.17K,-0.45%
16-Jan-19,"1,677.50","1,670.40","1,682.80","1,662.00",2.53K,0.49%
17-Jan-19,"1,669.30","1,660.60","1,670.00","1,659.00",9.83K,1.03%
18-Jan-19,"1,652.20","1,661.80","1,664.50","1,644.30",47.34K,-0.34%
20-Jan-19,"1,657.90","1,670.10","1,670.10","1,665.00",0.02K,-1.60%
21-Jan-19,"1,684.80","1,687.80","1,690.80","1,684.40",0.10K,-0.04%
22-Jan-19,"1,685.50","1,665.00","1,692.90","1,657.80",0.08K,1.40%
23-Jan-19,"1,662.30","1,652.50","1,665.10","1,646.30",0.08K,1.22%
24-Jan-19,"1,642.30","1,648.00","1,649.40","1,633.80",0.32K,-0.47%
25-Jan-19,"1,650.00","1,657.80","1,660.00","1,646.10",0.55K,0.20%
28-Jan-19,"1,646.70","1,648.10","1,652.30","1,642.00",0.25K,-1.21%
29-Jan-19,"1,666.90","1,661.20","1,668.00","1,652.10",0.46K,0.69%
30-Jan-19,"1,655.50","1,660.00","1,663.40","1,641.30",0.32K,-0.22%
31-Jan-19,"1,659.10","1,646.30","1,660.20","1,640.00",0.41K,1.01%
1-Feb-19,"1,642.50","1,676.90","1,681.00","1,637.40",0.20K,-3.02%
4-Feb-19,"1,693.70","1,698.40","1,701.70","1,685.10",0.05K,-0.32%
5-Feb-19,"1,699.20","1,708.10","1,708.10","1,694.90",0.10K,-0.68%
6-Feb-19,"1,710.90","1,698.80","1,706.00","1,680.70",0.07K,0.75%
7-Feb-19,"1,698.10","1,686.40","1,702.40","1,686.40",0.30K,0.88%
8-Feb-19,"1,683.30","1,676.00","1,684.00","1,673.10",0.04K,0.71%
11-Feb-19,"1,671.40","1,708.70","1,708.70","1,666.00",0.18K,-1.86%
12-Feb-19,"1,703.00","1,705.50","1,709.50","1,695.40",0.42K,-0.34%
13-Feb-19,"1,708.80","1,723.00","1,723.00","1,705.20",0.14K,-0.71%
14-Feb-19,"1,721.10","1,698.60","1,724.60","1,698.60",0.21K,0.66%
15-Feb-19,"1,709.90","1,789.90","1,790.40","1,669.00",0.36K,-4.31%
17-Feb-19,"1,787.00","1,767.90","1,789.40","1,767.90",0.31K,0.76%
18-Feb-19,"1,773.60","1,773.60","1,775.60","1,768.10",0.15K,-0.08%
19-Feb-19,"1,775.10","1,778.50","1,780.70","1,771.30",0.13K,-0.55%
20-Feb-19,"1,784.90","1,774.00","1,786.00","1,773.00",0.30K,0.84%
21-Feb-19,"1,770.00","1,758.70","1,781.90","1,750.00",0.16K,0.73%
22-Feb-19,"1,757.10","1,736.10","1,760.00","1,733.60",0.12K,1.89%
25-Feb-19,"1,724.50","1,733.60","1,735.10","1,718.80",0.08K,-0.13%
26-Feb-19,"1,726.80","1,718.40","1,728.40","1,707.00",0.04K,0.03%
27-Feb-19,"1,726.30","1,723.60","1,737.00","1,723.60",0.11K,0.61%
28-Feb-19,"1,715.90","1,720.00","1,724.90","1,715.00",0.09K,-0.41%
1-Mar-19,"1,723.00","1,725.00","1,733.00","1,718.40",0.10K,-0.02%
4-Mar-19,"1,723.30","1,732.70","1,734.40","1,706.40",0.25K,-0.90%
5-Mar-19,"1,739.00","1,731.40","1,749.70","1,726.10",0.12K,0.56%
6-Mar-19,"1,729.30","1,744.00","1,751.50","1,728.20",0.96K,-0.98%
7-Mar-19,"1,746.40","1,722.00","1,748.00","1,713.20",0.27K,1.37%
8-Mar-19,"1,722.80","1,728.00","1,738.30","1,713.30",0.73K,-0.87%
11-Mar-19,"1,737.90","1,758.70","1,761.30","1,724.50",0.54K,-1.08%
12-Mar-19,"1,756.80","1,745.10","1,761.10","1,742.90",2.06K,0.56%
13-Mar-19,"1,747.10","1,738.20","1,751.10","1,734.00",2.03K,0.54%
14-Mar-19,"1,737.80","1,731.70","1,747.70","1,725.00",7.54K,0.39%
15-Mar-19,"1,731.00","1,737.20","1,739.90","1,715.70",53.43K,-0.05%
18-Mar-19,"1,731.80","1,727.00","1,734.10","1,724.40",0.01K,0.32%
19-Mar-19,"1,726.30","1,729.00","1,729.00","1,721.00",0.02K,1.56%
20-Mar-19,"1,699.80","1,673.00","1,706.20","1,658.30",0.24K,2.14%
21-Mar-19,"1,664.20","1,666.90","1,668.20","1,664.40",0.01K,-0.82%
22-Mar-19,"1,678.00","1,676.90","1,680.00","1,669.90",0.01K,0.86%
25-Mar-19,"1,663.70","1,652.80","1,664.30","1,652.80",0.01K,0.58%
26-Mar-19,"1,654.10","1,663.00","1,664.40","1,653.50",0.06K,-0.33%
27-Mar-19,"1,659.50","1,654.00","1,660.30","1,654.00",0.01K,0.26%
28-Mar-19,"1,655.20","1,643.70","1,657.80","1,642.10",0.02K,1.52%
29-Mar-19,"1,630.40","1,638.90","1,643.40","1,632.40",0.37K,-1.03%
1-Apr-19,"1,647.30","1,645.20","1,656.10","1,645.20",0.08K,0.49%
2-Apr-19,"1,639.20","1,634.80","1,645.40","1,633.80",0.07K,0.50%
3-Apr-19,"1,631.00","1,619.90","1,639.00","1,619.90",0.05K,1.46%
4-Apr-19,"1,607.50","1,614.30","1,620.10","1,607.80",0.01K,-0.53%
5-Apr-19,"1,616.10","1,622.50","1,627.80","1,618.60",0.02K,-0.20%
8-Apr-19,"1,619.40","1,610.80","1,624.10","1,597.80",0.36K,0.47%
9-Apr-19,"1,611.90","1,596.60","1,618.60","1,594.50",0.17K,0.76%
10-Apr-19,"1,599.70","1,568.90","1,604.30","1,566.00",0.23K,2.17%
11-Apr-19,"1,565.80","1,549.40","1,579.50","1,547.90",0.29K,1.68%
12-Apr-19,"1,539.90","1,559.30","1,559.30","1,525.00",0.87K,-1.47%
15-Apr-19,"1,562.90","1,584.90","1,588.60","1,561.30",0.05K,-1.96%
16-Apr-19,"1,594.20","1,599.00","1,599.00","1,592.60",0.05K,-0.65%
17-Apr-19,"1,604.70","1,612.00","1,612.80","1,605.80",0.06K,-0.26%
18-Apr-19,"1,608.90","1,608.80","1,610.00","1,601.90",0.60K,-0.19%
19-Apr-19,"1,611.90","1,615.60","1,635.00","1,608.30",0.04K,-0.23%
22-Apr-19,"1,615.60","1,596.40","1,617.00","1,596.40",0.22K,1.33%
23-Apr-19,"1,594.40","1,596.40","1,603.40","1,589.70",0.09K,-0.08%
24-Apr-19,"1,595.60","1,587.40","1,595.90","1,586.00",0.06K,1.33%
25-Apr-19,"1,574.60","1,571.40","1,592.80","1,565.60",0.59K,-0.61%
26-Apr-19,"1,584.30","1,636.50","1,639.50","1,565.80",0.89K,-4.55%
29-Apr-19,"1,659.90","1,654.70","1,671.80","1,628.00",0.27K,-0.26%
30-Apr-19,"1,664.20","1,707.50","1,708.20","1,658.50",0.89K,-2.84%
1-May-19,"1,712.80","1,713.30","1,720.70","1,705.70",0.57K,0.18%
2-May-19,"1,709.80","1,742.00","1,752.30","1,705.40",0.94K,-1.79%
3-May-19,"1,740.90","1,730.60","1,741.90","1,720.00",0.30K,0.75%
6-May-19,"1,727.90","1,722.10","1,731.80","1,703.00",0.65K,-0.16%
7-May-19,"1,730.70","1,748.90","1,752.60","1,718.70",0.76K,-0.93%
8-May-19,"1,747.00","1,744.80","1,762.90","1,741.60",1.07K,0.67%
9-May-19,"1,735.30","1,747.00","1,753.30","1,734.50",1.35K,-0.58%
10-May-19,"1,745.50","1,714.00","1,749.20","1,699.90",15.46K,1.87%
13-May-19,"1,713.40","1,711.30","1,718.40","1,704.00",64.79K,0.15%
14-May-19,"1,710.80","1,710.80","1,710.80","1,710.80",-,1.50%
15-May-19,"1,685.50","1,690.10","1,693.50","1,675.30",0.03K,-0.60%
16-May-19,"1,695.70","1,691.20","1,700.00","1,681.60",0.03K,-0.38%
17-May-19,"1,702.20","1,675.40","1,679.80","1,675.40",0.01K,1.42%
20-May-19,"1,678.30","1,704.60","1,704.60","1,674.40",0.01K,-2.69%
21-May-19,"1,724.70","1,725.00","1,736.00","1,719.00",0.01K,0.28%
22-May-19,"1,719.80","1,755.30","1,755.30","1,714.00",0.05K,-3.04%
23-May-19,"1,773.80","1,777.50","1,777.50","1,757.70",0.07K,-0.44%
24-May-19,"1,781.70","1,779.20","1,783.10","1,761.30",0.02K,0.22%
26-May-19,"1,777.80","1,779.00","1,779.00","1,779.00",0.02K,-0.54%
27-May-19,"1,787.50","1,777.00","1,789.50","1,777.00",0.03K,1.63%
28-May-19,"1,758.90","1,766.80","1,766.80","1,754.80",0.02K,-1.79%
29-May-19,"1,790.90","1,793.00","1,793.00","1,774.20",0.01K,-0.42%
30-May-19,"1,798.40","1,785.70","1,785.70","1,785.70",0.01K,0.45%
31-May-19,"1,790.30","1,771.50","1,797.00","1,768.70",0.04K,1.99%
3-Jun-19,"1,755.30","1,757.00","1,761.20","1,754.90",0.05K,-0.50%
4-Jun-19,"1,764.20","1,740.50","1,766.00","1,726.60",0.29K,2.05%
5-Jun-19,"1,728.70","1,724.30","1,741.40","1,723.20",0.29K,1.03%
6-Jun-19,"1,711.00","1,706.70","1,720.10","1,682.50",0.25K,-0.77%
7-Jun-19,"1,724.20","1,741.90","1,741.90","1,716.00",0.06K,-1.26%
10-Jun-19,"1,746.20","1,752.00","1,752.00","1,733.00",0.16K,-0.03%
11-Jun-19,"1,746.70","1,717.80","1,735.50","1,717.80",0.02K,1.39%
12-Jun-19,"1,722.70","1,717.00","1,723.60","1,708.90",0.14K,1.36%
13-Jun-19,"1,699.60","1,645.00","1,706.80","1,645.00",0.36K,2.91%
14-Jun-19,"1,651.50","1,646.20","1,657.80","1,638.80",0.31K,1.00%
17-Jun-19,"1,635.10","1,626.10","1,647.40","1,626.10",0.03K,1.44%
18-Jun-19,"1,611.90","1,643.20","1,643.80","1,608.70",0.09K,-2.07%
19-Jun-19,"1,646.00","1,659.30","1,659.30","1,641.00",0.02K,-0.35%
20-Jun-19,"1,651.70","1,666.00","1,666.00","1,627.50",0.09K,-1.42%
21-Jun-19,"1,675.50","1,683.60","1,693.50","1,667.30",0.04K,-0.37%
24-Jun-19,"1,681.80","1,665.80","1,683.30","1,665.80",0.05K,0.87%
25-Jun-19,"1,667.30","1,676.10","1,678.80","1,656.20",0.15K,-0.83%
26-Jun-19,"1,681.30","1,667.10","1,691.00","1,665.90",0.04K,1.30%
27-Jun-19,"1,659.70","1,685.00","1,685.00","1,657.60",0.15K,-0.59%
28-Jun-19,"1,669.60","1,645.60","1,676.80","1,645.60",0.06K,2.15%
1-Jul-19,"1,634.50","1,657.00","1,665.00","1,626.20",0.07K,-1.05%
2-Jul-19,"1,651.90","1,642.60","1,654.70","1,637.60",0.04K,0.71%
3-Jul-19,"1,640.30","1,629.30","1,644.70","1,599.60",0.11K,1.59%
4-Jul-19,"1,614.70","1,661.00","1,678.10","1,596.60",0.16K,-2.49%
5-Jul-19,"1,656.00","1,627.80","1,660.80","1,627.60",0.10K,2.20%
8-Jul-19,"1,620.40","1,620.80","1,639.40","1,609.40",0.28K,0.30%
9-Jul-19,"1,615.50","1,604.00","1,633.80","1,585.00",7.18K,-0.05%
10-Jul-19,"1,616.30","1,650.00","1,650.00","1,650.00",0.04K,-2.08%
11-Jul-19,"1,650.60","1,653.80","1,665.40","1,653.70",0.05K,3.65%
12-Jul-19,"1,592.50","1,646.40","1,661.80","1,562.40",0.15K,-2.75%
15-Jul-19,"1,637.50","1,737.30","1,737.30","1,636.30",0.08K,-5.85%
16-Jul-19,"1,739.20","1,773.20","1,773.20","1,730.90",0.02K,-3.67%
17-Jul-19,"1,805.50","1,808.00","1,812.00","1,782.80",0.02K,-0.06%
18-Jul-19,"1,806.60","1,778.80","1,807.80","1,776.00",0.09K,1.70%
19-Jul-19,"1,776.40","1,814.70","1,818.90","1,781.80",0.01K,-1.97%
22-Jul-19,"1,812.10","1,768.50","1,819.10","1,768.50",0.11K,1.89%
23-Jul-19,"1,778.50","1,816.30","1,816.30","1,775.80",0.08K,-2.47%
24-Jul-19,"1,823.50","1,843.00","1,843.00","1,809.00",0.16K,-0.18%
25-Jul-19,"1,826.80","1,817.80","1,835.30","1,808.10",0.05K,0.93%
26-Jul-19,"1,809.90","1,852.40","1,852.40","1,806.00",0.25K,-2.50%
29-Jul-19,"1,856.40","1,858.10","1,881.30","1,830.00",0.19K,0.11%
30-Jul-19,"1,854.40","1,839.30","1,870.00","1,835.00",0.14K,2.22%
31-Jul-19,"1,814.20","1,868.90","1,873.70","1,792.80",0.47K,-2.98%
1-Aug-19,"1,869.90","1,886.30","1,911.60","1,864.00",0.54K,-0.20%
2-Aug-19,"1,873.70","1,828.60","1,884.20","1,828.60",0.44K,2.61%
5-Aug-19,"1,826.00","1,825.80","1,829.50","1,814.10",0.26K,-0.14%
6-Aug-19,"1,828.50","1,830.60","1,837.90","1,811.40",0.34K,0.10%
7-Aug-19,"1,826.70","1,787.20","1,839.60","1,783.10",0.60K,2.14%
8-Aug-19,"1,788.40","1,817.90","1,817.90","1,786.70",0.04K,-0.32%
9-Aug-19,"1,794.10","1,768.50","1,829.30","1,768.50",0.27K,1.95%
12-Aug-19,"1,759.80","1,748.40","1,772.50","1,707.30",0.86K,0.32%
13-Aug-19,"1,754.10","1,833.00","1,853.10","1,753.10",0.99K,-5.61%
14-Aug-19,"1,858.30","1,909.00","1,909.30","1,824.60",0.46K,-1.61%
15-Aug-19,"1,888.70","1,868.60","1,895.00","1,858.40",1.11K,2.15%
16-Aug-19,"1,848.90","1,823.70","1,874.40","1,823.70",0.33K,1.65%
19-Aug-19,"1,818.90","1,786.50","1,828.50","1,785.50",0.87K,1.55%
20-Aug-19,"1,791.20","1,784.80","1,794.30","1,782.00",0.23K,0.49%
21-Aug-19,"1,782.40","1,769.00","1,787.30","1,761.60",0.28K,1.53%
22-Aug-19,"1,755.50","1,734.90","1,765.20","1,730.50",0.98K,0.88%
23-Aug-19,"1,740.20","1,760.60","1,764.20","1,723.80",1.17K,-0.49%
26-Aug-19,"1,748.80","1,795.10","1,813.50","1,733.00",1.50K,-1.82%
27-Aug-19,"1,781.30","1,744.00","1,795.60","1,741.30",0.97K,2.37%
28-Aug-19,"1,740.00","1,722.50","1,779.00","1,720.10",1.86K,1.74%
29-Aug-19,"1,710.20","1,679.10","1,720.00","1,678.10",1.89K,3.72%
30-Aug-19,"1,648.80","1,647.50","1,666.10","1,642.60",0.83K,-0.45%
1-Sep-19,"1,656.20","1,660.50","1,681.80","1,640.00",1.95K,-0.43%
2-Sep-19,"1,663.40","1,659.90","1,672.30","1,651.60",2.02K,1.31%
3-Sep-19,"1,641.90","1,619.30","1,660.60","1,616.80",2.44K,1.41%
4-Sep-19,"1,619.00","1,623.00","1,631.80","1,607.00",2.89K,-0.57%
5-Sep-19,"1,628.30","1,617.10","1,634.90","1,610.60",6.76K,0.92%
6-Sep-19,"1,613.40","1,614.20","1,620.60","1,602.80",70.26K,-0.10%
9-Sep-19,"1,615.00","1,619.70","1,622.50","1,617.00",0.02K,-0.10%
10-Sep-19,"1,616.60","1,609.80","1,618.50","1,609.80",0.03K,0.29%
11-Sep-19,"1,612.00","1,610.00","1,619.40","1,610.00",0.07K,0.67%
12-Sep-19,"1,601.30","1,588.50","1,606.50","1,588.50",0.01K,0.91%
13-Sep-19,"1,586.80","1,598.00","1,601.60","1,586.60",0.02K,-0.62%
16-Sep-19,"1,596.70","1,584.30","1,596.50","1,582.40",0.01K,-0.26%
17-Sep-19,"1,600.90","1,608.10","1,608.80","1,583.30",0.06K,-0.07%
18-Sep-19,"1,602.10","1,592.80","1,605.00","1,592.80",0.01K,0.77%
19-Sep-19,"1,589.80","1,582.30","1,592.20","1,582.30",0.01K,0.05%
20-Sep-19,"1,589.00","1,586.30","1,592.80","1,583.60",0.02K,0.24%
23-Sep-19,"1,585.20","1,574.00","1,585.60","1,570.80",0.03K,1.49%
24-Sep-19,"1,561.90","1,548.20","1,565.00","1,542.00",0.01K,0.85%
25-Sep-19,"1,548.80","1,550.00","1,555.20","1,543.10",0.01K,0.49%
26-Sep-19,"1,541.20","1,527.00","1,542.60","1,526.60",0.00K,0.72%
27-Sep-19,"1,530.20","1,529.10","1,533.10","1,522.70",0.06K,0.10%
30-Sep-19,"1,528.70","1,513.70","1,532.80","1,510.30",0.07K,1.08%
1-Oct-19,"1,512.30","1,490.40","1,515.00","1,490.30",0.20K,2.02%
2-Oct-19,"1,482.30","1,502.20","1,502.20","1,480.00",0.07K,-1.33%
3-Oct-19,"1,502.30","1,511.50","1,514.00","1,498.80",0.07K,-0.50%
4-Oct-19,"1,509.90","1,504.10","1,512.20","1,504.10",0.40K,0.68%
7-Oct-19,"1,499.70","1,499.90","1,505.00","1,496.10",0.17K,0.25%
8-Oct-19,"1,496.00","1,503.50","1,503.50","1,490.70",0.14K,-0.30%
9-Oct-19,"1,500.50","1,524.70","1,525.00","1,498.50",0.26K,-1.29%
10-Oct-19,"1,520.10","1,547.20","1,547.20","1,514.70",0.30K,-2.11%
11-Oct-19,"1,552.90","1,547.20","1,558.50","1,544.40",0.22K,0.45%
14-Oct-19,"1,546.00","1,540.10","1,547.50","1,540.00",0.13K,0.29%
15-Oct-19,"1,541.50","1,536.00","1,545.70","1,535.20",0.10K,0.19%
16-Oct-19,"1,538.60","1,523.00","1,541.60","1,523.00",0.07K,0.61%
17-Oct-19,"1,529.30","1,526.00","1,531.20","1,522.00",0.16K,0.24%
18-Oct-19,"1,525.60","1,525.00","1,533.40","1,515.00",0.65K,0.12%
21-Oct-19,"1,523.80","1,517.20","1,526.20","1,513.10",0.31K,0.58%
22-Oct-19,"1,515.00","1,528.10","1,533.00","1,511.30",0.85K,-0.89%
23-Oct-19,"1,528.60","1,543.70","1,543.90","1,526.40",0.63K,-0.88%
24-Oct-19,"1,542.10","1,536.10","1,548.80","1,534.40",0.29K,0.26%
25-Oct-19,"1,538.10","1,544.20","1,544.20","1,531.30",0.49K,-0.34%
28-Oct-19,"1,543.30","1,545.00","1,549.90","1,537.20",2.53K,-0.21%
29-Oct-19,"1,546.50","1,542.90","1,553.90","1,542.00",0.69K,0.31%
30-Oct-19,"1,541.70","1,534.70","1,546.30","1,525.00",1.75K,0.63%
31-Oct-19,"1,532.00","1,541.30","1,544.50","1,520.00",1.65K,-0.67%
1-Nov-19,"1,542.40","1,535.70","1,550.60","1,529.70",2.85K,0.42%
4-Nov-19,"1,535.90","1,536.70","1,541.10","1,532.40",6.15K,-0.03%
5-Nov-19,"1,536.30","1,519.40","1,538.50","1,518.40",76.72K,0.89%
6-Nov-19,"1,522.80","1,521.20","1,521.20","1,519.50",0.05K,-0.25%
7-Nov-19,"1,526.60","1,526.40","1,527.50","1,526.10",0.01K,0.22%
8-Nov-19,"1,523.20","1,527.10","1,527.10","1,521.90",0.00K,0.52%
11-Nov-19,"1,515.30","1,510.50","1,513.00","1,507.00",0.04K,0.43%
12-Nov-19,"1,508.80","1,499.00","1,513.30","1,488.70",0.09K,1.11%
13-Nov-19,"1,492.20","1,491.50","1,491.50","1,491.50",0.00K,-0.23%
14-Nov-19,"1,495.60","1,496.40","1,497.00","1,496.30",0.08K,1.07%
15-Nov-19,"1,479.80","1,489.80","1,491.80","1,473.00",0.04K,-0.71%
18-Nov-19,"1,490.40","1,489.30","1,494.90","1,489.30",0.01K,-0.20%
19-Nov-19,"1,493.40","1,503.50","1,511.30","1,490.20",0.02K,-0.88%
20-Nov-19,"1,506.60","1,492.10","1,502.70","1,484.80",0.01K,0.37%
21-Nov-19,"1,501.10","1,524.00","1,524.10","1,495.20",0.03K,-1.02%
22-Nov-19,"1,516.60","1,508.40","1,516.90","1,508.40",0.01K,0.91%
25-Nov-19,"1,502.90","1,501.50","1,512.80","1,501.30",0.04K,0.78%
26-Nov-19,"1,491.20","1,473.20","1,494.80","1,472.30",0.14K,0.70%
27-Nov-19,"1,480.90","1,514.70","1,520.70","1,471.00",0.13K,-2.24%
28-Nov-19,"1,514.90","1,535.00","1,539.00","1,506.20",0.27K,-1.64%
29-Nov-19,"1,540.10","1,542.50","1,547.00","1,527.50",0.25K,-1.07%
2-Dec-19,"1,556.70","1,572.90","1,576.60","1,543.10",0.20K,0.04%
3-Dec-19,"1,556.00","1,538.70","1,568.70","1,537.30",0.12K,1.65%
4-Dec-19,"1,530.80","1,528.60","1,536.00","1,526.60",0.43K,0.93%
5-Dec-19,"1,516.70","1,507.10","1,512.80","1,505.20",0.21K,0.91%
6-Dec-19,"1,503.00","1,501.50","1,506.30","1,495.00",0.22K,-0.37%
9-Dec-19,"1,508.60","1,513.30","1,518.00","1,502.80",0.23K,0.36%
10-Dec-19,"1,503.20","1,503.70","1,508.30","1,501.70",0.24K,0.33%
11-Dec-19,"1,498.30","1,494.00","1,505.30","1,494.00",0.39K,0.25%
12-Dec-19,"1,494.50","1,493.30","1,499.50","1,489.00",0.17K,0.15%
13-Dec-19,"1,492.30","1,486.30","1,497.30","1,477.50",0.65K,0.47%
16-Dec-19,"1,485.30","1,477.60","1,487.50","1,473.20",0.29K,0.92%
17-Dec-19,"1,471.70","1,456.80","1,476.00","1,452.70",0.54K,1.15%
18-Dec-19,"1,454.90","1,455.00","1,462.00","1,454.00",0.20K,0.14%
19-Dec-19,"1,452.90","1,461.80","1,467.20","1,444.40",0.35K,-0.99%
20-Dec-19,"1,467.40","1,476.00","1,476.00","1,459.70",0.38K,-0.41%
23-Dec-19,"1,473.40","1,457.60","1,475.50","1,457.50",1.41K,1.02%
24-Dec-19,"1,458.50","1,459.70","1,462.70","1,453.90",0.23K,0.05%
25-Dec-19,"1,457.70","1,456.90","1,462.30","1,452.00",0.90K,0.41%
26-Dec-19,"1,451.80","1,437.90","1,457.60","1,430.30",2.61K,1.37%
27-Dec-19,"1,432.20","1,429.10","1,439.10","1,428.80",0.68K,0.29%
30-Dec-19,"1,428.10","1,433.40","1,436.50","1,413.00",5.32K,-0.75%
31-Dec-19,"1,438.90","1,423.30","1,440.00","1,420.70",8.23K,1.06%
1-Jan-20,"1,423.80","1,418.70","1,430.30","1,412.00",47.01K,0.55%
2-Jan-20,"1,416.00","1,416.00","1,416.00","1,416.00",-,-0.27%
3-Jan-20,"1,419.80","1,413.20","1,415.60","1,413.20",0.01K,-0.44%
6-Jan-20,"1,426.10","1,436.00","1,436.00","1,436.00",0.00K,-0.61%
7-Jan-20,"1,434.80","1,437.70","1,446.90","1,437.50",0.03K,-0.22%
8-Jan-20,"1,437.90","1,432.20","1,439.70","1,432.20",0.02K,0.73%
9-Jan-20,"1,427.50","1,430.40","1,430.40","1,430.40",0.09K,0.09%
10-Jan-20,"1,426.20","1,433.50","1,433.50","1,430.80",0.04K,0.73%
13-Jan-20,"1,415.90","1,406.40","1,419.30","1,406.40",0.01K,0.85%
14-Jan-20,"1,404.00","1,387.70","1,393.60","1,387.70",0.03K,0.57%
15-Jan-20,"1,396.00","1,398.00","1,404.20","1,394.30",0.04K,0.24%
16-Jan-20,"1,392.60","1,413.30","1,413.30","1,385.50",0.02K,-2.25%
17-Jan-20,"1,424.60","1,420.00","1,427.70","1,420.00",0.06K,0.22%
19-Jan-20,"1,421.50","1,413.70","1,422.60","1,404.90",0.02K,0.66%
20-Jan-20,"1,412.20","1,429.50","1,429.80","1,403.80",0.02K,-1.20%
21-Jan-20,"1,429.30","1,430.00","1,435.70","1,426.10",0.10K,0.17%
22-Jan-20,"1,426.90","1,431.60","1,432.60","1,424.30",0.20K,-0.50%
23-Jan-20,"1,434.10","1,434.50","1,445.00","1,429.50",0.61K,0.41%
24-Jan-20,"1,428.20","1,418.90","1,429.80","1,416.80",0.06K,0.86%
27-Jan-20,"1,416.00","1,432.30","1,432.30","1,415.90",0.24K,-1.48%
28-Jan-20,"1,437.20","1,432.50","1,440.50","1,428.80",1.60K,0.45%
