,close,open,high,low,estimated-transaction-volume-usd,n-transactions,hash-rate,difficulty,cost-per-transaction,Gold price,output-volume,trade-volume,USD-CNY Price,SVI,Wikiviews
2021-04-17,61435.176101,63254.390641,63579.4,60071.626852,3345356860.835313,194580.0,106676265.69285686,23581981443664.0,231.41169486401347,1377.3165532879816,1141728.0913403293,905029645.7906,6.729909852598917,18.57471264367816,6564
2021-04-18,60087.754743,61435.286423000005,62572.48,59711.02,11856647360.954723,274735.0,145361065.33971703,23581981443664.0,205.59843250194731,1377.3165532879816,1655752.753902911,444839749.0425,6.729909852598917,51.0,7369
2021-04-19,56273.378701,60085.965915,60420.584827,51923.750197,7003954975.952247,208413.0,113709865.62864962,23581981443664.0,223.88318308539746,1140.7,1279783.3824171573,1795641744.0864,6.5085,18.57471264367816,10667
2021-04-20,55699.006176999996,56272.769148,57590.6,54312.0,8311557599.486944,279977.0,150050131.96357888,23581981443664.0,219.5758039104947,1138.8,1869473.94355634,829117286.5497999,6.4981,18.57471264367816,8740
2021-04-21,56503.2,55699.309507000005,57110.03,53430.01,7009968211.3791,226021.0,118398932.25251149,23581981443664.0,217.79190346585017,1138.6,1930649.3890010188,971129684.1243,6.4903,18.57471264367816,7425
2021-04-22,53812.024525,56503.034975,56799.288270000005,53652.0,8500130355.89297,274610.0,167634131.80306083,23581981443664.0,234.12822878627318,1116.1,2189518.075817514,629420904.768,6.491,18.57471264367816,7542
2021-04-23,51730.0,53811.552702,55456.38,50500.0,11486117186.513248,295731.0,158255998.55533707,23581981443664.0,187.89841067717828,1106.0,2184878.17228987,1187405699.3865,6.4945,18.57471264367816,8153
2021-04-24,51176.65,51730.0,52104.07,47551.381661,3907764473.017146,290690.0,169978665.11499172,23581981443664.0,185.3442944895792,1377.3165532879816,1601340.3717844603,1413848471.2289,6.729909852598917,18.57471264367816,5817
2021-04-25,50110.561377,51176.65,51214.289018,48755.0,5690337431.31398,241041.0,165289598.49112985,23581981443664.0,205.16556465284984,1377.3165532879816,1637219.9076823618,458274326.6931,6.729909852598917,39.0,5501
2021-04-26,49106.5,50109.257914999995,50561.0,47073.37,6987267570.035969,240687.0,133638398.78006244,23581981443664.0,193.68777357531846,1114.0,2153568.756987852,576635611.2210001,6.4844,18.57471264367816,7415
2021-04-27,54056.265223,49106.5,54393.43,48872.257024,6828181874.1914425,298109.0,166461865.14709532,23581981443664.0,191.8160446632293,1101.9,2288671.0021766103,848207062.7712,6.483,18.57471264367816,10147
2021-04-28,55072.38000800001,54056.266789999994,55500.0,53345.7,5400170407.9552355,277126.0,166461865.14709532,23581981443664.0,202.1800233725265,1100.8,2005694.1239054182,509014490.48800004,6.4771,18.57471264367816,17232
2021-04-29,54880.529866,55072.326671,56457.5,53887.0,7198764177.987765,259465.0,143016532.02778608,23581981443664.0,188.26507467980431,1095.1,2113534.732219948,563311741.806,6.471,18.57471264367816,13712
2021-04-30,53583.734838,54894.03,55223.23,52400.01,8038587266.254536,289389.0,169978665.11499172,23581981443664.0,202.69750646995644,1088.7,2291090.288178675,579652972.723,6.473,18.57471264367816,13819
2021-05-01,57798.77,53583.576756,57987.8,53101.6,3347043374.8694096,262991.0,158954589.9843886,23004465874892.84,213.24716323773532,1377.3165532879816,1609084.8921335426,683907404.46,6.729909852598917,18.57471264367816,7452
2021-05-02,57859.180663,57798.77,58525.621898000005,57077.512512,2991270138.3892217,235214.0,189527186.50027972,20608845737768.0,300.31054913667003,1377.3165532879816,1492195.7128367196,337492054.7,6.729909852598917,33.0,8461
2021-05-03,56619.927891,57859.103483000006,57958.5,56125.8,5954769584.492454,287007.0,181331416.27324063,20608845737768.0,247.432176147388,1086.7,2160532.9784469567,286521388.9888,6.729909852598917,18.57471264367816,11477
2021-05-04,57201.591201999996,56620.339135,58973.0,56550.2,7698193443.310121,300824.0,185429301.38676018,20608845737768.0,226.15940318632676,1084.3,2281525.1487654955,571622384.9631,6.729909852598917,18.57471264367816,10727
2021-05-05,53250.0,57201.206228999996,57232.84944299999,53128.5,6381517581.403065,309774.0,160841990.70564282,20608845737768.0,196.1727749807841,1053.4,1829464.9849490784,836868262.6416,6.729909852598917,18.57471264367816,9787
2021-05-06,57498.397789999995,53241.92,57942.744867999994,53000.0,7566141015.089905,311380.0,174160117.32458138,20608845737768.0,214.07709639356915,1039.7,1809184.201589053,775797222.5643001,6.4598,18.57471264367816,12200
2021-05-07,56430.206954999994,57498.861237,58400.0,55310.97,9703541846.825615,307988.0,176209059.88134116,20608845737768.0,218.46102303886502,1046.4,1940607.4922763943,605987088.7744,6.431,18.57471264367816,11533
2021-05-08,57383.0,56429.962101,58710.928838,55335.8,4620961715.68185,274691.0,175184588.60296133,20608845737768.0,246.38187971563042,1377.3165532879816,1377275.223697923,622419281.3629,6.729909852598917,18.57471264367816,11118
2021-05-09,58953.8,57383.0,59537.28269099999,57010.495664,5388114089.551383,247866.0,190551657.77865964,20608845737768.0,288.32273895990414,1377.3165532879816,1087017.043482502,523002028.0715,6.729909852598917,45.0,11702
2021-05-10,58293.1,58953.8,59283.5,56330.0,8099530690.2196045,303297.0,184404830.10838032,20608845737768.0,234.3315710222004,1029.9,1414063.2161480237,534233808.3888,6.4156,18.57471264367816,14267
2021-05-11,55886.040695,58293.1,59581.532651,53730.882463,6620873679.221072,312115.0,176209059.88134116,20608845737768.0,206.99837688061828,1034.7,1205320.6132946522,903456808.965,6.4285,18.57471264367816,11814
2021-05-12,56749.20346699999,55886.188064,56940.662226,54538.5,12953414263.347263,300452.0,176209059.88134116,20608845737768.0,214.96262126673844,1042.1,1558112.2488245245,546570032.5,6.4566,18.57471264367816,10435
2021-05-13,49444.75,56749.567729999995,57999.686711,48667.05,11355681895.51715,276472.0,185896531.25400168,23227330060562.57,194.05307774844863,1055.6,2502521.9177196533,928999961.1596,6.4506,18.57471264367816,21902
2021-05-14,49698.931796,49444.256343,51386.0,46065.532042,7906534590.266755,266055.0,166839065.28467855,25046487590083.0,171.59208744217423,1057.8,2291844.6683706567,1528100267.3316,6.4367,18.57471264367816,15183
2021-05-15,49885.337555,49698.000472,51536.960778,48920.797844,4191692549.239029,232099.0,153143321.1195184,25046487590083.0,174.28676174077088,1377.3165532879816,1922161.1473690597,573671658.7248,6.729909852598917,18.57471264367816,11432
2021-05-16,46708.89,49885.784507,50710.93,46600.1,5725518842.773768,219435.0,164348929.98192218,25046487590083.0,190.074887217666,1377.3165532879816,1827949.9628672444,536658388.23960006,6.729909852598917,76.0,11284
2021-05-17,46444.75,46709.519881,49775.004799,43890.2,10100167444.649612,250910.0,150653185.81676203,25046487590083.0,146.96660701407185,1063.7,2587553.5015879567,795540649.036,6.4388,18.57471264367816,14907
2021-05-18,43561.339444,46444.75,46612.9,42129.0,6401432361.182449,221018.0,124506765.13781984,25046487590083.0,138.5799674267093,1057.8,1868815.4293386063,1365356635.4928,6.425,18.57471264367816,12439
2021-05-19,42908.212264,43561.147526,45820.1,42320.9,14642615897.19912,263419.0,155633456.42227483,25046487590083.0,136.74440494294942,1057.3,3028422.4864820773,776420981.7175001,6.4342,18.57471264367816,21160
2021-05-20,36776.0,42895.2,43562.0,30037.605914999996,12059107969.111721,228039.0,139447576.95435822,25046487590083.0,145.30644511494722,1050.7,2852078.7103717336,3192479060.6673994,6.4339,18.57471264367816,18561
2021-05-21,40611.741012,36778.429025,42541.868910000005,35012.466477999995,7317126300.495066,226351.0,136957441.65160182,25046487590083.0,141.30407816392056,1049.8,2195789.558330042,1507671102.5376,6.4339,18.57471264367816,17726
2021-05-22,37344.9,40610.582989999995,42246.5,33545.524267,5042562364.379068,223800.0,144427847.55987102,25046487590083.0,138.8567689088247,1377.3165532879816,2363175.7205573167,1438210289.584,6.729909852598917,18.57471264367816,19484
2021-05-23,37483.955135000004,37340.77,38841.7,35260.0,4450529580.0471325,194320.0,148163050.51400563,25046487590083.0,148.95100341814728,1377.3165532879816,2230242.999971655,666031627.835,6.729909852598917,53.0,17617
2021-05-24,34707.267051,37483.128697,38282.200225,31150.0,7207897767.577337,234755.0,156878524.07365298,25046487590083.0,139.1612414497509,1063.9,2610428.8167468617,1106858419.3752,6.4177,18.57471264367816,16804
2021-05-25,38780.396832,34710.046305,39924.6,34472.5,6201345379.02111,233644.0,153143321.1195184,25046487590083.0,139.4340447316791,1064.2,2289844.615899725,1032788864.5365,6.41,18.57471264367816,27897
2021-05-26,38389.178091,38779.402858999994,39841.8,36501.9,5744713581.126872,230753.0,151898253.46814018,25046487590083.0,142.9087211916139,1056.7,2222384.34359886,719154798.135,6.3905,18.57471264367816,16744
2021-05-27,39283.9,38389.260526,40865.87,37863.662245,4886792807.599232,214035.0,145672915.21124923,25046487590083.0,144.24022881761775,1047.8,1982668.8702467163,676198904.1984,6.3824,18.57471264367816,10392
2021-05-28,38503.47,39283.9,40397.0,37226.583759,5453824455.071646,218311.0,148163050.51400563,25046487590083.0,136.9262036091956,1055.4,2897052.407759485,489470054.164,6.3674,18.57471264367816,14223
2021-05-29,35691.485441000004,38503.47,38872.0,34726.51,3534235035.7477617,198332.0,144427847.55987102,25046487590083.0,137.3314298215469,1377.3165532879816,2039125.5009289046,694420431.1602,6.729909852598917,18.57471264367816,18689
2021-05-30,34622.508448,35689.866043,37300.0,33671.0,2229477248.099227,179795.0,151858199.84334671,21214345448186.625,184.85010757332864,1043.3,1082550.3020988763,458364767.2077,6.729909852598917,39.0,13443
2021-05-31,35673.123351999995,34622.721191000004,36491.0,33451.3,3294970505.3556514,226469.0,147526659.02062267,21047730572452.0,149.47474428915675,1038.6,1126569.5106379518,329083645.8259,6.3688,18.57471264367816,8351
2021-06-01,37304.800126,35673.121814,37502.354771,34201.95,5421714885.342989,234561.0,148572947.38247102,21047730572452.0,145.9675982604074,1016.7,1490940.3679023613,481997703.41160005,6.3796,18.57471264367816,5903
2021-06-02,36678.711034,37304.780356,37918.97,35751.2,3845016656.3139095,250589.0,173683868.0668324,21047730572452.0,163.49743292517968,1003.2,1153281.5869881243,465003628.5384,6.3805,18.57471264367816,7121
2021-06-03,37576.241784,36678.709816,38217.720277,35939.98,4080204482.213669,255621.0,153804389.19171298,21047730572452.0,145.6732634857681,999.5,1223004.1311998535,472220579.5076,6.4036,18.57471264367816,8198
2021-06-04,39211.009107,37576.254406,39481.889923,37211.9,3411600139.2564692,236672.0,137063775.4021388,21047730572452.0,135.98059482395286,1008.0,1028877.2534888064,439066611.0446,6.3945,18.57471264367816,10614
2021-06-05,36861.787174,39211.597182,39260.00552,35607.3,2192085664.632768,194580.0,137063775.4021388,21047730572452.0,159.33882486642136,1377.3165532879816,765291.565428272,501492074.2641,6.729909852598917,18.57471264367816,9616
2021-06-06,35542.643699,36861.450792,37906.0,34852.74,1550993266.2225914,185305.0,156943254.27725816,21047730572452.0,186.45798707429358,1377.3165532879816,1783108.8224150224,437701948.9542,6.729909852598917,40.0,8522
2021-06-07,35809.66,35542.312197,36455.0,35277.33,3987593296.6689854,235479.0,139156352.12583557,21047730572452.0,132.76420671656658,993.1,2157358.542782184,244244789.698,6.3963,18.57471264367816,9273
2021-06-08,33587.52163,35808.85,36796.3,33359.56,4855389937.573238,246906.0,155896965.91540977,21047730572452.0,128.3114614335785,992.5,2527319.4607550697,468061636.2973,6.4,18.57471264367816,11736
2021-06-09,33404.620610000005,33586.663329,34055.02,31028.59,4061991299.6894774,210911.0,131832333.59289683,21047730572452.0,134.17002942786377,990.2,1325571.0529244493,898174396.709,6.3865,18.57471264367816,11725
2021-06-10,37394.0,33404.093941,37534.765017000005,32437.5,4643427946.043253,252983.0,123462026.69810976,21047730572452.0,114.59650888488696,997.5,1412035.3480744276,839878615.0992,6.3929,18.57471264367816,11692
2021-06-11,36679.973937,37396.4,38394.0,35841.82,3501716416.1339355,216502.0,109860277.9940807,21047730572452.0,118.95407205091878,1013.0,1463831.001040689,619830807.6814001,6.3967,18.57471264367816,10354
2021-06-12,37326.228447,36679.769412,37654.3,35992.1,2153678028.5955353,222774.0,138110063.76398718,21047730572452.0,139.8883153155348,1377.3165532879816,1009990.6984393727,418192315.5634,6.729909852598917,18.57471264367816,8074
2021-06-13,35542.0,37326.724635000006,37438.3,34680.0,1539743948.2780533,187098.0,136724465.12868512,20836567779802.566,166.95541533169563,1377.3165532879816,1183321.5124375338,400987660.045,6.729909852598917,31.0,9368
2021-06-14,39040.4,35542.0,39362.073545,34801.0,4973233612.97694,242416.0,133766696.21890129,19932791027263.0,148.21313572458956,1014.2,1487002.278888143,496421300.4036,6.729909852598917,18.57471264367816,10207
2021-06-15,40530.495,39034.6,41022.7,38773.02,4080041045.173144,241861.0,129803238.55315611,19932791027263.0,142.4994147099516,1003.7,1403796.12825071,773480687.1539999,6.4052,18.57471264367816,9069
2021-06-16,40171.47,40530.495,41306.08,39571.1,3918231599.126314,252937.0,121876323.22166562,19932791027263.0,125.64449566515545,1009.2,1608456.6915326284,563639731.3728,6.3969,18.57471264367816,9242
2021-06-17,38341.975932,40171.47,40490.0,38125.0,3458321392.2774076,237725.0,128812374.13671976,19932791027263.0,137.07365714099814,1012.3,1568658.0409144466,527484731.4937,6.4477,18.57471264367816,8011
2021-06-18,38076.0,38342.377163,39526.73,37405.0,5151710129.431004,222918.0,122867187.63810194,19932791027263.0,133.9426798873058,1018.9,1556124.0473470485,473543196.0956,6.4525,18.57471264367816,7471
2021-06-19,35790.22,38076.0,38185.733137999996,35160.3,2186838846.1350193,187042.0,102059034.89293952,19932791027263.0,127.54803734914199,1377.3165532879816,1079547.0835867121,492347272.5486,6.729909852598917,18.57471264367816,6274
2021-06-20,35507.06,35824.0,36440.0,34889.761658999996,2162759239.61247,167249.0,104040763.72581212,19932791027263.0,141.9622963320516,1377.3165532879816,1277754.7958710135,344470416.4143,6.729909852598917,37.0,6845
2021-06-21,35585.5,35507.06,36109.0,33370.0,4751842584.489068,205050.0,104040763.72581212,19932791027263.0,112.7856633990004,1005.0,1748728.099340587,467990640.9804999,6.4659,18.57471264367816,9829
2021-06-22,31655.2,35585.5,35736.25,31261.66,4882368443.934832,196523.0,90168661.89570382,19932791027263.0,100.77215455844872,999.9,1936916.6581671324,881732120.885,6.4811,18.57471264367816,10491
2021-06-23,32516.2,31655.2,33289.0,28825.760465,4386486291.106102,232704.0,100077306.06006691,19932791027263.0,99.10229461677713,1004.9,1822712.0643850984,1181870044.7323,6.4727,18.57471264367816,7562
2021-06-24,33669.197308999996,32516.2,34836.5,31728.5,3876348202.4309297,233278.0,104040763.72581212,19932791027263.0,101.87901296344302,995.4,1857830.353326233,567894517.4390001,6.4701,18.57471264367816,7973
2021-06-25,34651.093946,33669.639114,35245.52,32334.0,4356792800.442628,218245.0,108995085.80799364,19932791027263.0,111.64011163933965,995.3,2377849.5566716767,346763748.5784,6.4545,18.57471264367816,6710
2021-06-26,31600.5,34651.121906,35488.96032,31304.1,2331345211.2810645,181628.0,88186933.06283121,19932791027263.0,101.63357238620412,1377.3165532879816,1775215.1922979231,487441486.4364,6.729909852598917,18.57471264367816,6042
2021-06-27,32273.0,31600.5,32691.1,30179.1,2112213965.6302855,124640.0,58461000.56974205,19932791027263.0,104.81795516875805,1377.3165532879816,1374020.9571261848,383763274.666,6.729909852598917,27.0,6184
2021-06-28,34678.928153,32264.947195999997,34700.0,32018.612372000003,3708117939.5760326,217898.0,86205204.22995861,19932791027263.0,94.45366896269717,997.9,1568948.173757771,356498319.39,6.4555,18.57471264367816,6365
2021-06-29,34472.0,34679.532743,35281.0,33900.0,3300219147.3776546,205616.0,89177797.47926754,19932791027263.0,106.31660591015768,994.9,1376609.2013269826,355900532.4631,6.4635,18.57471264367816,6429
2021-06-30,35038.210655,34472.0,35124.7,34266.013027,3725912659.905724,218734.0,88186933.06283121,19932791027263.0,98.73662078189878,995.8,1238334.3560761532,385135142.105,6.4566,18.57471264367816,5121
2021-07-01,35045.523661,35900.0,36086.8,34067.2,3625272212.8194623,230253.0,94132119.56144908,19932791027263.0,97.64126243544321,976.6,1644452.3164745774,406967841.47840005,6.4679,18.57471264367816,7403
2021-07-02,33541.988997,35046.402164,35060.92,32750.0,4454956968.426739,188568.0,89177797.47926754,19932791027263.0,110.24007546820887,954.7,1732809.496393811,324116506.0224,6.4721,18.57471264367816,5637
2021-07-03,33811.56,33542.296471,33963.5,32721.4,1526282960.7179453,237463.0,98706076.21227616,15634861856766.195,123.33001417611374,1377.3165532879816,1296389.1614878166,217066486.518,6.729909852598917,18.57471264367816,4929
2021-07-04,34682.877855,33811.56,34930.0,33348.9,1515363756.6394658,171850.0,82108836.07751709,14363025673660.0,156.24653299287252,951.7,1587004.7076152116,169572916.05240002,6.729909852598917,22.0,5077
2021-07-05,35298.929966,34682.914563,35945.454033,34404.29,2169927055.3384056,223760.0,94246664.01941094,14363025673660.0,133.0955238815502,957.0,1440760.8578943606,130884160.147,6.463,18.57471264367816,5974
2021-07-06,33717.386154,35298.300343,35298.300343,33161.84,2346543660.266684,228279.0,101386562.80876024,14363025673660.0,139.83943688701993,945.5,1332945.629839787,262649988.6393,6.4752,18.57471264367816,6771
2021-07-07,34230.441999,33715.547897000004,35096.18,33559.9,2415077701.787478,221227.0,87820755.10899657,14363025673660.0,125.9858627406933,944.3,1325686.4933679493,258109070.2662,6.4718,18.57471264367816,5491
2021-07-08,33874.860081,34230.760004,35059.02,33825.843463,3349209076.6624413,230719.0,99244593.17195548,14363025673660.0,129.195056530239,944.5,3251402.809085388,205349507.1168,6.4898,18.57471264367816,5401
2021-07-09,32880.183855,33875.082385,33933.4,32118.0,2552942232.9635854,227511.0,93532674.14047602,14363025673660.0,123.25731101897252,942.3,3425602.0530440975,358897369.3643,6.4788,18.57471264367816,6667
2021-07-10,33812.391514999996,32879.837419,34078.99,32286.0,1104335807.3131185,187263.0,114952370.50852396,14363025673660.0,184.56843233298915,1377.3165532879816,1855040.5895289655,195359782.6692,6.729909852598917,18.57471264367816,7199
2021-07-11,33513.197442000004,33812.395320999996,34242.5,33047.5,1361224001.4296572,166144.0,89248734.86686642,14363025673660.0,164.15580777868894,1377.3165532879816,1858544.099792732,179503024.96170002,6.729909852598917,22.0,8487
2021-07-12,34239.065308,33513.191514,34587.32,33338.480347000004,3530030646.398229,220269.0,89962724.74580133,14363025673660.0,125.85939058298972,953.2,1676904.1636154528,135783786.0912,6.4751,18.57471264367816,9185
2021-07-13,33107.84,34246.9,34664.1,32676.928464999997,2583990657.5143604,229916.0,97102623.53515066,14363025673660.0,125.8115144231302,940.3,1515231.3406751284,192174937.9425,6.4685,18.57471264367816,9710
2021-07-14,32729.120501999998,33111.5,33329.7,32204.0,2847291324.211062,236217.0,121378279.41893832,14363025673660.0,150.08425443946106,943.3,1504272.591367684,196978689.6624,6.4688,18.57471264367816,8554
2021-07-15,32818.176505,32729.735896,33069.2084,31601.0,3546057522.3192024,226234.0,91390704.5036712,14363025673660.0,116.5207942752469,937.7,1849483.77707428,250745294.9547,6.4569,18.57471264367816,6258
2021-07-16,31857.436837999998,32818.176889999995,33179.0,31150.1,2855123418.417704,223466.0,107098481.84023967,14363025673660.0,135.64780012798522,934.3,1829236.3209806397,242886859.8507,6.4785,18.57471264367816,5696
2021-07-17,31396.633538,31858.487181,32250.0,31050.0,4054713463.0521975,182047.0,101997588.09440474,14348541098817.074,157.01118415854285,1377.3165532879816,1858454.2191117571,223188595.0875,6.729909852598917,18.57471264367816,4658
2021-07-18,31522.353236000003,31396.939119,31934.4,31180.43,1052594971.1817187,161122.0,97872242.0886884,13672594272814.0,179.8968748424801,1377.3165532879816,1172816.4185356626,153024608.92839998,6.729909852598917,26.0,5130
2021-07-19,31786.011382999997,31523.225169999998,32429.88,31133.4,2991573664.253314,226803.0,115543619.13247934,13672594272814.0,148.4361020803855,947.0,1798945.0790203237,119375610.091,6.4893,18.57471264367816,5924
2021-07-20,30822.207157,31786.009204,31881.71,30430.0,2934190502.648957,230509.0,82919538.43624988,13672594272814.0,100.80097380207876,954.7,1820526.019678477,227653989.3876,6.4845,18.57471264367816,7079
2021-07-21,29789.94,30822.886768,31052.64,29303.0,3408086708.7529273,235680.0,98551910.4365265,13672594272814.0,121.35001073838484,950.7,1875543.7670307169,334239343.1424,6.4664,18.57471264367816,6433
2021-07-22,32125.0,29792.581813999997,32794.93,29506.49,2584131350.756411,230282.0,103989257.21923141,13672594272814.0,138.77037393264976,945.8,1808323.3206462918,446695087.8546,6.4699,18.57471264367816,5976
2021-07-23,32280.94,32125.0,32595.504,31737.0,2519917919.132724,231130.0,91755226.95814537,13672594272814.0,121.02479057658716,945.0,1752077.6797736161,205069638.9348,6.4808,18.57471264367816,6129
2021-07-24,33638.9,32294.591877,33639.0,32019.69,1689884089.6329966,198091.0,104668925.56706952,13672594272814.0,166.70120023974957,1377.3165532879816,1502292.7798650574,190920633.5901,6.729909852598917,18.57471264367816,4662
2021-07-25,34284.6,33639.0,34507.347158,33430.691451,1824435371.4748766,174535.0,103989257.21923141,13672594272814.0,190.20192680004655,1377.3165532879816,1464218.165195532,149062681.60979998,6.729909852598917,30.0,4802
2021-07-26,35415.15719,34288.732194,35428.9,33888.89,8661331075.286484,261950.0,101950252.17571706,13672594272814.0,139.31340288205305,957.3,2298723.5434574555,213671233.62,6.4825,18.57471264367816,7793
2021-07-27,37291.24,35415.751479,40529.245246,35282.7,7345558779.508659,255221.0,115543619.13247934,13672594272814.0,159.17908219122515,960.7,7397981.684517844,985237333.6842,6.5104,18.57471264367816,6311
2021-07-28,39491.920955,37291.24,39503.5,36432.76,6002881501.151431,251223.0,106707930.61058386,13672594272814.0,158.12201244735664,964.2,4070288.15811901,636929009.4564999,6.4905,18.57471264367816,5941
2021-07-29,40018.316221,39492.659169,40890.0,38825.63,8710173273.907516,262612.0,108746935.6540982,13672594272814.0,152.68937081802778,967.5,2612465.1141455527,648707028.1244999,6.4562,18.57471264367816,7839
2021-07-30,40025.273586,40019.457652,40627.694568,39301.3,3645326210.3422756,255417.0,112824945.74112691,13672594272814.0,164.50432760048506,956.6,1811007.704154196,291830057.3931,6.4609,18.57471264367816,7731
2021-07-31,42209.9,40025.271252,42306.8,38359.0,1924780316.6358087,207348.0,112465862.1258896,14319158983942.734,200.73470263473192,1377.3165532879816,2044926.8417713156,484267642.4135,6.729909852598917,18.57471264367816,6963
2021-08-01,41454.1,42229.6,42376.0,41083.5,1721720041.225241,185157.0,110975800.79118258,14496442856349.0,218.15077502687728,1377.3165532879816,3288590.183362305,231216114.812,6.729909852598917,24.0,7350
2021-08-02,39889.1,41475.0,42595.43,39452.09,3383600749.1596594,239277.0,103048957.87752669,14496442856349.0,150.19366311023109,953.7,2706714.7531851646,273365143.663,6.462,18.57471264367816,10139
2021-08-03,39170.988243,39889.1,40440.8,38700.0,3774291695.6785846,246198.0,121785132.03707698,14496442856349.0,168.78645243750964,934.9,2488175.1324688043,304362108.8276,6.47,18.57471264367816,13021
2021-08-04,38163.0,39165.55,39776.65,37655.0,4094514095.095807,239596.0,98004603.29610927,14496442856349.0,139.90402665850164,927.2,2373221.5531227635,357077322.26,6.4655,18.57471264367816,9353
2021-08-05,39732.674504,38166.736758,39953.653642000005,37527.9,3189301462.820454,246175.0,115299533.28954034,14496442856349.0,162.22277717323905,939.0,1837056.0634328253,381430418.398,6.4608,18.57471264367816,7474
2021-08-06,40885.5,39732.408191,41392.0,37354.572018,4463338799.731509,260810.0,114578911.20648073,14496442856349.0,159.40004931369597,953.3,2004227.1469750272,589529886.96,6.4825,18.57471264367816,5046
2021-08-07,42835.756113999996,40885.5,43349.07,39900.0,2198372699.577692,212229.0,120343887.87095772,14496442856349.0,216.04148721622613,1377.3165532879816,1888212.3147366503,458571279.1505,6.729909852598917,18.57471264367816,4944
2021-08-08,44637.441867,42837.415904,44737.28192,42501.01,2863365745.2230344,191623.0,113858289.12342106,14496442856349.0,230.55350775809399,1377.3165532879816,1756552.9427316815,577948603.0353999,6.729909852598917,28.0,4687
2021-08-09,43829.15,44637.905288,45340.6,43320.0,6121383053.705138,252660.0,109534556.62506332,14496442856349.0,171.0933595199304,952.8,1920458.2544779356,424351428.9948,6.4857,18.57471264367816,6363
2021-08-10,46307.1,43829.14,46484.0,42839.0,4488621499.916477,260968.0,118902643.70483848,14496442856349.0,182.74230198503074,954.5,1837738.1573076136,673221003.7886,6.4852,18.57471264367816,6553
2021-08-11,45603.173957,46307.1,46688.0,44668.06,5806136771.043135,262437.0,105931446.20976518,14496442856349.0,163.6172133584009,953.0,2256473.325391693,341739411.6567,6.4783,18.57471264367816,7018
2021-08-12,45576.148313,45603.177063999996,46769.445085,45373.9,3433253898.4565864,250961.0,108813934.5420037,14496442856349.0,171.0599526756297,946.6,1892160.6001472785,357102154.8612,6.4782,18.57471264367816,7562
2021-08-13,44425.291338999996,45571.7,46218.293016,43821.915437,3855116852.543917,260624.0,108175319.62792765,15324761487407.408,161.2224449081617,948.5,1662561.3585278925,364203587.11,6.4768,18.57471264367816,7594
2021-08-14,47833.621119999996,44425.310575999996,47877.0,44265.56,3157295026.044922,209074.0,126820808.5468918,15556093717703.0,233.2472116810437,1377.3165532879816,1747047.1199523585,413817979.3974,6.729909852598917,18.57471264367816,6550
2021-08-15,47102.075494,47833.621735,48152.88,46042.5,2430142554.508242,186239.0,140740165.58252627,15556093717703.0,285.71616827783384,1377.3165532879816,1773893.0252111347,289525608.0355,6.729909852598917,24.0,5872
2021-08-16,47028.3,47102.706711,47384.9,45552.4,4336625433.375353,263529.0,124500915.7076194,15556093717703.0,181.9991054393547,937.2,2342566.4919136693,238769871.1092,6.4742,18.57471264367816,8839
2021-08-17,45930.51,47028.3,48055.4,45690.046473,2915373923.378095,257766.0,133007189.45161822,15556093717703.0,196.94958499921745,935.1,2411529.078434651,328414269.4825,6.4854,18.57471264367816,7533
2021-08-18,44682.032497,45930.51,47153.47,44436.5,4267113160.596617,247333.0,104395177.76725852,15556093717703.0,156.60640457540583,939.1,2730229.536729336,391450533.16090006,6.4841,18.57471264367816,7070
2021-08-19,44721.13,44680.427927,46008.243125,44242.349605,3132624120.660245,253447.0,119087832.41598378,15556093717703.0,173.86034551869278,922.5,2580776.052760663,318619549.5016,6.4942,18.57471264367816,9379
2021-08-20,46759.04603,44721.13,47040.858038,43989.904757,5683508929.504639,271837.0,123727618.09452859,15556093717703.0,178.23013859652443,922.2,2300800.763045961,334784599.96800005,6.5012,18.57471264367816,6662
2021-08-21,49336.563516,46759.002484,49387.0,46665.995198000004,4007697514.4792905,219407.0,131460594.22543664,15556093717703.0,240.2200590934048,1377.3165532879816,2424895.858515853,393922039.2275,6.729909852598917,18.57471264367816,5924
2021-08-22,48884.34,49336.596666000005,49790.558333,48300.0,1549564156.3142304,190631.0,126820808.5468918,15556093717703.0,266.0802462863709,1377.3165532879816,1809055.8831505931,293309782.24459994,6.729909852598917,25.0,6017
2021-08-23,49299.916729000004,48884.34,49522.75,48107.88,5800342005.268154,270736.0,152339629.77888831,15556093717703.0,229.74287934638386,912.2,3171076.8469127812,175696197.0432,6.4805,18.57471264367816,8294
2021-08-24,49542.070619,49299.930161000004,50500.0,49059.817563,4160097929.573417,263984.0,119087832.41598378,15556093717703.0,181.79125694498921,915.9,8152009.30387915,347662893.76,6.471,18.57471264367816,8286
2021-08-25,47716.28431,49538.959516,49868.220327999996,47624.5,6052791787.8045845,263009.0,130687447.25473669,16431142929372.8,185.69829261921024,909.0,4217114.320627692,329218454.3778,6.4756,18.57471264367816,8169
2021-08-26,48987.65,47714.485987,49245.0,47150.847304,5354725344.593736,258590.0,127844614.11993945,17615033039279.0,169.21727608756692,928.8,4701248.281812728,308193605.3925,6.4809,18.57471264367816,6963
